,X_sentences,Y,Y_decision,Y_confidence
1536,The preceding paragraph belongs in the National Enquirer along with the stories of Elvis Presley being alive and well and living in Buffalo.,0,-4.2223264919321055,4.2223264919321055
3468,Thanks for confirming my thesis!,0,-4.126652554300593,4.126652554300593
70,You are delusional because no one can be that stupid.,1,4.080633086092972,4.080633086092972
3487,"The ""potential"" younger ticket buyers aren't especially interested in the Bach Fest, whether played by smaller ensembles on period instruments or not. Is it just possible that they grew up in school systems that had cut, either entirely or to the bone, music and other arts programs, so weren't exposed to this music in any form?
Also, if the Bach Fest isn't packing in the crowds, wouldn't it be prudent to acknowledge that it's biggest years are past, and scale it back to a more sustainable model? Oh, but there's that UO prestige thing to consider...",0,-4.044328989949254,4.044328989949254
1046,"Inna lillahi wa inna ilayhi raji'uun--To God we belong, and to Him we return.",0,-4.002031957570534,4.002031957570534
1077,"And the Fathers of the Council of Trent remind us:

""And whereas such is the nature of man, that, without external helps, he cannot easily be raised to the meditation of divine things; therefore has holy Mother Church instituted certain rites, to wit that certain things be pronounced in the mass in a low, and others in a louder, tone. She has likewise employed ceremonies, such as mystic benedictions, lights, incense, vestments, and many other things of this kind, derived from an apostolical discipline and tradition, whereby both the majesty of so great a sacrifice might be recommended, and the minds of the faithful be excited, by those visible signs of religion and piety, to the contemplation of those most sublime things which are hidden in this sacrifice.""

Now, if TWO Church Councils take pains to remind us that the sights, sounds, and smells matter in teaching us the Catholic Faith at mass, we ought to pay attention.",0,-3.9973810098456424,3.9973810098456424
2526,"I don't remember having vog ""back in the day"".  Unless my ""back in the day"" was waaaay before yours.",0,-3.9104376361656694,3.9104376361656694
1562,"Find the best medium to spread this message.  Show good parenting strategies on television programs that the targeted audiences watch.  Write dialog of popular characters on those programs talking to their toddlers to build vocabulary and reading to them, showing how special that time is for the kids.",0,-3.906884761719268,3.906884761719268
609,"This article is so short, we're only getting a snapshot of his life.  Not sure if we can fairly judge how much social interaction he had to trade off?  I didn't go downtown very much during school either and just hung around my department's study hall which was party central when it wasn't exam time and I made some pretty good friends during my summer jobs.",0,-3.8834647615892344,3.8834647615892344
1386,"I suspect the impulse to diverge from Rome and follow what a group sees as the ""right path"" runs just as strong on either end of the spectrum.  To be ""successful"" requires money, which requires a laity.  

This is one of those areas where I think the loss of trust in church leadership has made the church not only more vulnerable, but would seem to demand more transparency and dialog within the church.  I suspect this won't be the only ""ad limina"" visit in the next few years where this topic arises.",0,-3.849805627666397,3.849805627666397
73,"Trump is a vacuous idiot.
And a traitor.",1,3.8307676886132045,3.8307676886132045
1020,"""we keep telling ourselves that we're achieving the mission Jesus gave us to do!""

WE will never achieve the mission that Jesus gave us.  HE will achieve the mission.

The church we attend will have its Nth baptism of the year today, rain or shine.  We are on a trajectory to baptize at least 15% x present membership, as new members this year.

Mathematically, early growth ratios are difficult and ultimately impossible to sustain on a long-term basis.  Every ""market"" eventually reaches saturation.  If the Apostolic church had maintained its initial growth ratio for even a single decade, the entire world would have been baptized.

I do not fault the internal church PR mills for trying to foster a ""can do"" attitude among the members.  That is their job, though some may do it better than others.  We can celebrate whatever and wherever we see signs of God moving among us.

I will leave the definition of what constitutes ""success"" in the capable hands of Jesus Christ.",0,-3.7722909186566707,3.7722909186566707
