,X_sentences,Y,Y_decision,Y_confidence
19,"What does Kenny have to do with the conversation?

Was he ever PM of Canada?",0,-14.490897643596044,14.490897643596044
6,"Blind to the past when we lack a forensic audit, despite clear warning flags. Blind to the future because: (1) we lack the detailed spreadsheet projections the mayor has and will not release because it's 'pre-decisional' - if that is even a word - along with other materials similarly classified; (2) we have no detailed disclosure of O&M costs along with related ridership fare recovery revenues; (3) we have no clear idea of the costs to complete due to huge past discrepancies and multiple guess terminus sites; (4) unclear FFG status; (5) conflicting budgetary demands and constrained revenue resources in the state and city requiring finding new revenue sources; and (6) what numbers were included in the recent presentation to the legislature were inadequate (at least to me - and I used to do those kinds of presentations asking for funding). If I was a decision maker, I'd say no funding until more clarity is created. So am having difficulty seeing how GET is the best funding choice.",0,-14.131411320029285,14.131411320029285
26,"Such a beautiful aircraft unfortunately the Euro-fighter flies faster and turns  tighter like an air superiority fighter is supposed to. The Russian Yak now being fielded is faster, turns tighter and can do a a 360 in three wing spans, the Chinese stole the F-35 plans and made it faster than ours. So what is this dog going to do to enhance our safety? They also plan on building more F-22's as it has better dynamics than the multi-role F-35 series. We need new generals in all the services.",0,-14.072989787910018,14.072989787910018
38,"It is possible that Z could be a good priest for a particular type of Catholic, but not for most Catholics.  Most Catholics are not orthodox.  In this country most believe contraceptives are just fine, LGBTQi people should be able to marry, women priests would be fine, Mass every so often rather than weekly is fine, going to confession is really only necessary occasionally.  People don't practice the faith in an orthodox way but that doesn't mean they have lost faith in Jesus.  They just don't think all the practices are necessary.  

Create a priesthood of the orthodox and you will have the smaller, purer Church of BXVI's dreams.   It just won't be fulfilling the commission that Jesus gave to the disciples and apostles.",0,-13.685143020418197,13.685143020418197
7,"With so many other candidates to choose from, why did the DNC so favor Trump that they even manipulated delegates at the convention to help him win the nomination?  With the deterioration of the campaign to a C-level soap opera, a possible answer occurs:  while conservatives brag so much about reducing the size of government, their logical first step is the elimination of their own party.",0,-12.513373098720507,12.513373098720507
24,"Then Martin should dip into Canada Steamship Lines and make the payout being he took advantage of the loophole he left himself so he could flag his ships in the Bahamas and not pay its fair share of Canadian taxes and follow Canadian labor codes.

Paul Martin and CSL haven't paid their fair share of taxes since the Chretien yeas.

This is yet another slap in the face of Canadian tax payers and victims of terrorists courtesy of Liberal governments.",0,-12.401469520899784,12.401469520899784
41,The question is going forward.... who will buy US debt if the Chinese are selling it? I think they are being forced to raise rates to attract buyers.,0,-12.346417048825609,12.346417048825609
40,"The ""can opener"" clinches it.",0,-12.254294782005605,12.254294782005605
16,"When one teaches violence, one gets violence. What part did the perpetrators from congress not understand?",0,-10.96976577505362,10.96976577505362
2,Oh come on! This group of Christians are just advocating  for doing what Jesus would have done: Take health care away from the poor; apply a drug test before giving food stamps to the hungry; no minimum wage; no parental leave; tell Puerto Rico that FEMA and the military can't assist them much longer... You know? Compassion.,0,-10.47023715368993,10.47023715368993
28,"How many are not working for the country? The better question, I think, is are they having trouble recruiting?
I'd like to see the lower wages raised and the higher wages kept pretty much where they are. $12 an hour for a custodian would mean a wage might be poverty for person with one child.",0,-10.386214590167045,10.386214590167045
4,She's not known as slithering Amy for nothing.,0,-10.208743899494396,10.208743899494396
0,"Sooo, Dollar Bill could say, have his DSUs issued to his wife and adult children, thus sprinkling not income but lower taxed capital gains?!  The hypocrisy is astounding!!!!!",0,-9.915215478743079,9.915215478743079
32,"I hear of this group Black Live Matters, do they operate as an organization in a building that can reach out and bring about change to black families/youths in their own black communities ? Can a troubled black family go to a Black Life Matter building in its own community for support (not talking about a rally) ? What positive changes are they making in their black communities on a day to day basis ? We seem to hear of them only when a white person takes a life of a black person for racial intentions. Their website is vague.",0,-9.81162296645138,9.81162296645138
20,Why does Ryan need Trump's support? It would be a toxic endorsement. But Trump gets the headlines and where is Clinton pushing for Sanders' issues?,0,-9.505512145022909,9.505512145022909
