,X_sentences,Y,Y_decision,Y_confidence
120,"The p*ssy garbing liar is a racist, bigot, white supremist, nazi, sexist, Impeach, impeach, impeach!",1,5.247513417275443,5.247513417275443
75,"Agreed. I wouldn't call Trump an idiot - just an embarrassingly uninformed, ignorant, inarticulate, bumbling nincompoop. POTUS, in its first 100 days, is fast on its way to losing all credibility.",1,5.122079531852015,5.122079531852015
98,"Trump is a vacuous idiot.
And a traitor.",1,5.100055733881721,5.100055733881721
244,"This man is such a piece of garbage.


Can you IMAGINE the right wing poutrage if the first black president had done even half of what this clown does?",1,4.75533377886024,4.75533377886024
2517,"I didn't say you were stupid.  I said you were paranoid which you admit.  Please show me a citation of Fr Martin's where he is pushing for gay marriage.  Not condemning people for getting married is not 'pushing for gay marriage'.  'Pushing' would be what Church Militant and Life Site News is doing to Fr. Martin, although 'bullying' would be the more accurate description.",1,4.640552884545541,4.640552884545541
209,You slander them with your racist insults.  There is nothing in the group that says they are white supremacists.  They are Western Civilizationists.  You are a bigot and a liar.,1,4.428291416301768,4.428291416301768
53,"""Racists have the same nature as pedophiles"". Don't forget that the prophet of a particular religion/ideology was a pedophile.",1,4.4151509376694875,4.4151509376694875
144,"Trump is a mentally ill, narcissistic, delusional, sick, perverted, nasty, decrepid 70 year-old man who was so desperate to become relevant, he ran for the presidency, supported by obscure losers even more desperate for relevancy.  

Together they have taken being incredibly stupid to new heights. 

Not what they were going for but because they're stupid, they don't get it.  They prefer ignorance; it's bliss doncha know. 

Hopefully, this will be their last hurrah before they die out.",1,4.355032920018449,4.355032920018449
251,"Look you ignorant, illiterate troll......you're a complete fraud.....Almost half the posts on this thread are you and your garbage yet  on your own team's thread  ( you know, the one currently in crisis mode?) not a peep. Paranoid and delusional as well. Anyone who calls out your BS you respond with ""nurnie/saullie this that and the other""....as if this is an insult that wounds....nobody even knows what it means or why you think it's a cool insult and nobody cares about your advice to ""these buds"" or anyone else.  Begone with your inane ramblings. If you stick to your habby threads you won't  hear from me again but I would prefer if you kindly deleted your account immediately.",1,4.150502290981672,4.150502290981672
3701,"Marty, the Roman Catholic Liturgy already assigns many parts of the Eucharistic prayer as 'people's parts'. Gloria. Creed. Confession. Our Father. Various responses.

We can assign more if we wish to. The more that people actually participate, the more they are directly involved.",0,-4.113054480159475,4.113054480159475
48,"These Muslim students are acting irrationally and need to consider the actual facts.  Yes, Trump is a bigot but so what. Trump is intent on hurting non-Muslim U.S. citizens even worse if they aren't rich like him and his fellow GOP Members of Congress and friends and family.  Yes, Trump is a jerk.",1,4.07158316268776,4.07158316268776
149,"Indeed, I would not spend my precious time reading about this obnoxious witch.  She should sit down and shut up and crawl back into her hole!....She continues to disgrace herself....",1,4.064806233671397,4.064806233671397
184,Niggers are useless worldwide.  Low IQ.  Failed.  See Africa and everywhere else the live!,1,4.014248679679745,4.014248679679745
4510,"And others are conditioned to hate America in sweeping terms for anything they can think of because it's a lot easier than thinking critically about reality and current events.
In this case, an angry loser was indoctrinated by a hateful ideology and exploitation of religion, and took it out on innocent gay people. Let's just deal with that for the moment.",1,3.9464704603977507,3.9464704603977507
808,"Are you factoring for differences in constituency (population mainly) or levels and numbers of commitments/obligations?  For example, was there any obligation to investigate/market a gas pipeline back in 1980?",0,-3.905767621983964,3.905767621983964
172,"Trump is a White Supremacist and he only cares about his popularity, not his country. That much has been clear from day one.  I truly don't know why anyone is surprised at Trump's failure to specifically call out the violent, right wing neo nazis in Virgina who killed one and injured many more.  He just doesn't care. Further, since he represents those who voted for and continue to support him, why should he? They are all racists, bigots and haters. His base, in more ways than one.",1,3.853814296827597,3.853814296827597
178,"White people don't like being ethnically cleansed by 3rd world immigration and the parasite owned politicians, if this makes them Nazis or KKK so be it. The parasites are going to label patriots by any demeaning name.",1,3.8299160835178965,3.8299160835178965
106,pathetic!!!!!  like all the others..............show your true colors!!!!!  scared???,1,3.777653341801618,3.777653341801618
168,"It's crap. It's all crap. I won't watch a single NFL game that has any of these fools ""protesting"". First acknowledge one fact- none of them are ACTUALLY protesting. None of them are ACTUALLY at any Black Lives Matter marches or anything similar. 

These are over-privileged athletes. They are NOT forking over money to pay for attorneys to support victims of police brutality or anything else. These clowns have no ounce of true concern for any type of cause or movement- so they do the most convenient, FREE, media-garnering way to say they are ACTUALLY doing something meaningful with their lives.

Don't expect them to sacrifice an ounce of their over-privileged lifestyles to really ""help"" the causes they ""protest"". Don't expect any of them to forfeit a game because they are marching in D.C. Don't expect them to be willing to sacrifice their careers, paychecks or fame. 

PERMANENTLY ban a player from the NFL and every one of these pansies will stand at the next National Anthem. Guaranteed.",1,3.771976819355828,3.771976819355828
263,"Like anti-fa and Black lives matter, this racist is just another SJW hiding behind democracy to preach their evil racist ideology.

In fact like the other two, put her on the domestic terrorist list where she belongs",1,3.764530199658185,3.764530199658185
129,Just another ANC idiot making a fool of himself.,1,3.7517597255546296,3.7517597255546296
1432,"""Is that anymore offensive than being called a short, fat, grey haired conservative pipe smoking narcissist?""

In fact YES it IS different.
What you are,  as vile as it is, makes no reference to your being in a class protected by law.",1,3.7407917725184054,3.7407917725184054
4403,More blatant lies from Trump defending Right-wing terrorists.  Trump is one of them.  It's beyond disgusting at this time.  Something has to been done about him and very soon.,1,3.738445486411604,3.738445486411604
1121,This election is a national disgrace in a race to the bottom of the barrel. Not one of these political clowns are remotely qualified to be President and yet at the end of the day one of these political clowns will be put in the WH.,1,3.7000479030138207,3.7000479030138207
335,There still must be an audit trail through Exchange Controls indicating why it was approved and by whom.,0,-3.667286265515023,3.667286265515023
3356,"Since ""ex cathedra"" did not exist in Eugene's day, Cantate Domino is not ex cathedra. One can also argue that since Pastor Aeternus (the Vatican I document which defined ex cathedra teaching) said that an ex cathedra teaching ""defines"" something, and Cantate Domino doesn't define anything, it isn't ex cathedra.

The current teaching, as given in Lumen Gentium, is that essentially everyone has at least the possibility of salvation.",0,-3.6523666092160294,3.6523666092160294
54,"I've found that the best way to shut up a fool is to give him the last word.  And even that is by no means certain, but I won't have to be around to listen to him.  So, here you go.",1,3.647344872434652,3.647344872434652
49,Apologizing for stupid is dumb.,1,3.6176187044938155,3.6176187044938155
218,"Your kidding, right?  He was a ""white collar"" pimp. He objectified women and used them for profit. He pioneered the porn industry which today continues to objective and profiteer from women except now to a degree that is so thoroughly dehumanizing it confounds the imagination. Shame on you!",1,3.6051994969537358,3.6051994969537358
642,"It's not too difficult to figure out where we need trees -- everywhere! They cool us, they provide oxygen, they provide fruit and nuts, and they absorb carbon dioxide. As new studies have found, the older the tree, the more carbon dioxide it absorbs. We need to irrigate our trees -- it is water well spent. This prevents desertification, erosion, reduces flood risk, increases wildlife habitat ... and increases the beauty and livability of our city.",0,-3.595901988906695,3.595901988906695
108,"What's the matter, np5491, can't answer a simple question?  You're pathetic if you can't disavow trump's indecent behavior.  That makes you an enabler for sexual assault.  It's people like you that have made life so difficult for women.",1,3.562555993705752,3.562555993705752
51,"Hey DP, when are you going to ban this white supremacist troll?",1,3.5473689982547993,3.5473689982547993
2183,"Not sure what you are referring to,but in my experience providing housing and food for families in needs certainly does help children.",0,-3.527214628760352,3.527214628760352
1337,"There always seems to be ""one more important"" thing missing for us to get more out of the Holy Mass.

the homilies
the music
the age of the priest
the noisy children
the form of the liturgy itself
the sound system

never

- the love I don't give or exercise in pursuit of closer unity with Jesus at the Mass
- my lack of preparation before going to Mass (reading the scriptures..readily available on the internet, phone, etc.)
- the reconciliation I didn't pursued at Confession earlier in week, allowing me to get closer to God through this wonderful Sacrament.
-my prayer times I didn't give leading up to Mass
-my lack of prayer immediately upon entering the Sanctuary..praying for the priest, focusing my mind and attention on the Tabernacle, in which My Lord awaits for me and for you.

Something else (outside of me) is always offered as the excuse.

But as Jesus recently told us in the Mass earlier this week..it's what is inside us that makes us unholy, not what is outside of us.",0,-3.525579333732458,3.525579333732458
2507,"Back in the early 70's we stressed tested a grade 5 class of boys and girls. Their ages were  a range of 10 and 11. What we found back then was that the fittest kids have oxygen uptakes ( MVO 2) in the high 70's and one was an 81. For perspective for adults, this put some kids in the range of world class middle distance runners or elite cyclists. Since the majority of kids were pre adolescent, this is quite normal. We noticed that once the kids hit high school their oxygen uptakes dramatically decreased. 
So what I'm saying is that if we influence children with regular exercise when their young, then their natural drop off will be less when they hit puberty. 
Picard is right. Kids are meant to move constantly. A 15 minute run/ brisk walk is a start. Not a solution. Everything fitness related starts at home very early. Parents can be a solution . It can start by walking to school, less screen time, more family activities where fitness in normal. Just like the 70's.",0,-3.524387254028184,3.524387254028184
28,"Haha, we see you failed to point anything close to racism in my comments, now did you?  How delicious to see a face palm.


""AmyNam
30 minutes ago
Bye felicia, don't come back. Maybe we should have him break rocks for a year just to remind him.""
Now that certainly looks like trump type hatred of Mexicans really got you worked up.",1,3.5221681216991394,3.5221681216991394
228,Ignorant.,1,3.516832811803531,3.516832811803531
1512,"When my first grandchild died, a Jewish couple sat shiva with my wife and me. They wept with us, to show their concern. This was not emotionalism, this was being fellow mourners. And being true friends.",0,-3.505574125284576,3.505574125284576
4024,Thank you for this timely reminder.  It is especially important for homes that are near or above the $1 million Residential A threshold.,0,-3.5045254303010855,3.5045254303010855
19,Just admit that the real reason that you and your ilk are upset is that you hate non-white immigration. You'd be flying high as a fairy if it were white europeans instead.,1,3.4829113389440582,3.4829113389440582
2908,"In Indonesia the Catholic Bishops' Conference and the National Council of Churches will be holding joint commemorations next year. Where either Protestants or Catholics are in a large majority they tend to ignore each other. Where they are both minorities in this Muslim nation an ecumenical ""merging"" has been taking place between Calvinist, Lutheran and Catholic traditions and insights. We've had a common Bible since the early 1970s. Quietly, but yes all too slowly, we are becoming one at the local and regional levels.",0,-3.469839109674864,3.469839109674864
193,"PS: This guy inflicted HORRIFIC amounts of MENTAL and PHYSICAL Pain in these girls. The Mental Scars will last forever.

What I do enjoy is having these CRIMINALS held ACCOUNTABLE for their crimes, and if it means THEY SUFFER Mentally and Physically, so be it.

Are you still walking around with the ""BINKY"" in your mouth????? If so, its time to spit it out, your ""FEMININITY"" is getting eaten up by Criminals.

Read the Sign: Held Accountable",1,3.450271724582933,3.450271724582933
1040,Do some more research on your Bible and where it came from/how we got it :),0,-3.446490966046833,3.446490966046833
1437,"Interesting how this article downplays the outrage over the homophobic aspect of the comment, i.e. the worse insult one can think of is to get people imagining Trump having sex with another man, i.e. Putin.
One must assume because gay sex is disgusting, and emasculating?

Kind of like those who think calling Trudeau ""Justine"" is the epitome of insult, i.e. emasculating.",1,3.444823769791669,3.444823769791669
