,X_sentences,Y,Y_decision,Y_confidence
1119,Not only an idiot but a gay hating sadistic blubbering idiot who pissed in his pants when captured and begged for his worthless life. What a role model.,1,5.769565468408858,5.769565468408858
2559,"another mental midget equates trump to Hitler, and therein these mental midgets belittle what Hitler did. These mental midgets absolutely disgust and sicken me. It takes a sick demented person to equate a loud mouth jerk getting sucker punched after begging for it, with the genocide of Jews. They have no shame, but then again, they have no intelligence either.",1,5.017772148590312,5.017772148590312
1987,"I live in East TN near the Great Smoky Mtns Nat Park and people are stupid here too.  Last year a ranger had to intervene in Cade's Cove where a woman was found smearing strawberry jam on her nine year old son's face and pushing him towards a black bear because she wanted a picture of the bear licking the jam from her son's face.  You can educate the ignorant, medicate the mentally ill, but you cannot fix stupid.",1,4.77724864558838,4.77724864558838
1678,"This incredibly disgusting, repugnant example of a malignant narcissist and mentally deranged sociopath is no leader. The fool will never be anything but an empty, shell of a wannabe president and monumental national embarrassment. His fans must be very pleased at his latest ugly, mindless outburst.",1,4.751003359430964,4.751003359430964
11,"That's it, boast about your stupidity.",1,4.705520071130446,4.705520071130446
262,Shut the fuck up you stupid bitch,1,4.669710663171325,4.669710663171325
929,"Trump is a vacuous idiot.
And a traitor.",1,4.454777389836014,4.454777389836014
2387,"Trump is a vacuous idiot.
And a traitor.",1,4.454777389836014,4.454777389836014
627,"Agreed. I wouldn't call Trump an idiot - just an embarrassingly uninformed, ignorant, inarticulate, bumbling nincompoop. POTUS, in its first 100 days, is fast on its way to losing all credibility.",1,4.375729823276404,4.375729823276404
21216,"Yea, but Martinez came in after Higgins.  Higgins had the program for 2 years (I think) after Miano.",0,-4.35201890616922,4.35201890616922
1971,"You're only sharing one piece of the puzzle cupcake-dad. You're also omitting the fact that certain races are smarter than others as has been proven with SAT scores and IQ's for decades. You can't teach ""stupid"" no matter how much money and how many teachers you throw at ""stupid"" and when almost 50% of the kids in public skool are offspring from ""stupid"", expect dwindling statistics. Let me share a video of ""stupid"" for you...  https://www.youtube.com/watch?v=zggvtLo8c6I",1,4.26887832754983,4.26887832754983
1385,Trump is one stupid man,1,4.260673182711512,4.260673182711512
4663,"I understand about tendencies and differing personalities, but as someone who has been a teacher for a good part of her life (both before and after law school) and someone who now makes a living trying to persuade others, it's really hard for me to live with the idea that we are hard-wired to have specific views and cannot change.  
I want to believe that when we listen to each other and exchange ideas, that it makes a difference......",0,-4.233196955559593,4.233196955559593
