,X_sentences,Y,Y_decision,Y_confidence
123,Not only an idiot but a gay hating sadistic blubbering idiot who pissed in his pants when captured and begged for his worthless life. What a role model.,1,5.283635652440756,5.283635652440756
2072,"This is why ElRod Center which is a creative arts and therapy center for our youth is coming into Eugene. We are uniting artistic expression with therapeutic intervention to address behavior, emotional and social issues. Please visit www.elrodcenter.com for more information",0,-4.422786587396699,4.422786587396699
697,"Hospice was a great help to my father when he was in his final stages. He loved Rose Crumb too, so it was great to have her companys help. Blessings and thanks.",0,-4.310143707453221,4.310143707453221
3344,"Since ""ex cathedra"" did not exist in Eugene's day, Cantate Domino is not ex cathedra. One can also argue that since Pastor Aeternus (the Vatican I document which defined ex cathedra teaching) said that an ex cathedra teaching ""defines"" something, and Cantate Domino doesn't define anything, it isn't ex cathedra.

The current teaching, as given in Lumen Gentium, is that essentially everyone has at least the possibility of salvation.",0,-4.304470801585898,4.304470801585898
2550,"Dude!  Ssssh!  You tryin' to upset Trumpy the Clown's banana-boat, or what?  He needs immigrants to whip-up his lynch-mob supporters!

Eh--he's still got Muslims to scapegoat.  B-b-but hey!  That's me!

Hmm...reminds me of a joke I told a Mexican coworker shortly after 911: ""Now they'll ignore you at the checkpoints and roust me instead.""",1,4.250167654833442,4.250167654833442
2041,This sounds amazing!,0,-4.227074759706652,4.227074759706652
3584,Personal experience ?,0,-4.09580421887268,4.09580421887268
687,This article is very nice work from Nathan Vanderclip.  Just the kind of subtlety the Prize committee likes to encourage.,0,-4.082708286818441,4.082708286818441
2169,"Ongoing in Creation's dynamic is holistic Godlikeness:
The Father/Son/Holy Spirit Agency of Symbiotic Eucharist - the Trimorphic Resonance of Faith/Hope/Love - is the Self-Reflective Agency of Eucharistic Symbiosis vitalizing evolution in Nature's Mothering. To neglect understanding the Mothering of Nature is to fail understanding the Divine Feminine, the authenticating Agency of Life.",0,-4.067337906194795,4.067337906194795
2850,"In Indonesia the Catholic Bishops' Conference and the National Council of Churches will be holding joint commemorations next year. Where either Protestants or Catholics are in a large majority they tend to ignore each other. Where they are both minorities in this Muslim nation an ecumenical ""merging"" has been taking place between Calvinist, Lutheran and Catholic traditions and insights. We've had a common Bible since the early 1970s. Quietly, but yes all too slowly, we are becoming one at the local and regional levels.",0,-4.058707926107007,4.058707926107007
3953,I really hope it gets going again. I have volunteered almost every year except the last two due to schedule conflicts. It has a lot of potential to do something great!,0,-3.96815884761552,3.96815884761552
4103,"Authentic ""participatio actuosa"" is interior, according to the teachings of the Church.  By ""actually participate"" do you mean ""participat actuose"" in allusion to Vatican II?

Sometimes this participatio actuosa is helped by more dialogue or responses in the Mass and sometimes it isn't.",0,-3.9596176759582167,3.9596176759582167
717,"Well, zero (0).  But, when we are in and around Eugene we use the heck out of the parks for free!  We love it, we stay in Springfield, buy gas in Springfield, and do very little shopping in Eugene (other than REI and Metropol Bakery).  One of our favorite things to do is The Buttes Challenge (as far as I know, we created it) - in one day, summit Pisgah, Spencer's, Skinner's, Gillespie, and Kelly Buttes.  Some day we are going to try and do it just using LTD (that will be a very long day).  So I say, People of Eugene, please do another parks bond, those of us who don't live there really, really appreciate it.  Thank you!",0,-3.9495586277531594,3.9495586277531594
1557,"""Day after"" thoughts: 
Wife wanted to watch the National last night. ""It's gonna be the Downie show,"" I mumbled.  Switched anyway.  At the 20 minute mark (20!) wife said, ""Okay, I've had enough."" Seemed nothing else important was happening in the world. 

I got my fill just scanning the many, many G&M stories and columns praising/remembering/quantifying/chronicling/objectifying either band or leader or both. A couple of new additions today. More to come. Think back: what'd G&M do to revere Leonard Cohen? (Ans: just 6 pieces throughout the MONTH he died--I checked.) That's it? Howcum?  

How will media and Canadians react when Gordon Lightfoot passes on?  Well, if he had died back in '91 when HE was just 53, (""Too soon!  Too soon!"") wow. ... But it'll be different now. Much less, I think. Because he is quite elderly and ""of his time"". Just not THIS particular time. That's all.

Like another Canadian songwriter (Bill Henderson) wrote, ""If there ain't no audience there ain't no show.""",0,-3.939730391626337,3.939730391626337
3504,This article could have been written by a junior high social studies student.,0,-3.932782051099091,3.932782051099091
1880,Thanks Bishop Tom for writing: people who write the New Testament Scriptures are not writing a history.  I add a “Ditto” for the First or so called “Old” Testament. We must get behind the story and latch on to the “MESSAGE” hidden beneath the story.  Since the appearance of the “new archeological-biblical paradigm” science has demonstrated breath-takers.,0,-3.8853801436246562,3.8853801436246562
1360,"Bro. Abbott,

When I was a child the Conference assigned pastors to churches and the church had little or no say in who they got. Sometimes we got someone who was a good match for the congregation and sometimes we didn't when when we didn't, that was a big reason why pastors got moved every two or three years. But where I am today, the conference leadership puts considerable effort into trying to understand the needs and goals of the church before picking someone who will be a good match and leaves them there for the long-term. It works very well.",0,-3.88181767863409,3.88181767863409
835,"This is an editorial, not a news article. If you think that RG writers insert their personal opinions in news articles, please provide an example.   

Also, investigative journalism is very expensive and most news consumers aren't willing to pay for it on a local level.",0,-3.869875907641137,3.869875907641137
1202,"(1 of 2) I had no opinion about the spectrum from literal translation to dynamic equivalence until I obtained a copy of ""The Psalter,"" a translation of the Psalms by Gabe Huck and his team (Archdiocese of Chicago, 1994, currently out of print; it was granted an Imprimatur by Cardinal Keeler in 1995 which, as the political climate of the Church shifted, was withdrawn on instructions by Cardinal Ratzinger in 1996.). I was looking for a few psalms to set to music, and I wanted to find a version that was clean, poetic, and emotionally involving. ""The psalms have been the the prayers and the teachers of prayer for Jews and Christians,"" Huck wrote in the Foreward, and I wanted the music I aimed to write to have the intensity of the moments that turn people to prayer. ""The Psalter"" was a revelation, for the burning core of the prayers called the psalms came alive in this translation. (continued)",0,-3.8576604328234763,3.8576604328234763
914,"""Count (Shawn) as confused."" No problem. Done.",0,-3.8523495065416276,3.8523495065416276
1038,"You're welcome. Maydays are indeed a detriment to native alaskan tree survival, similarly to how me accidentally inhaling a gnat during a bike ride on chester creek trail is a detriment to my survival. Speaking of chester creek trail, how many mature maydays per alaskan trees do you think there are there? 1 in 300? That's in the heart of anchorage with half century or more to compete for dominance. SoulD be plenty of time for an invasive species to take over right? Just look at the pythons in Florida. Maydays simply can't grow tall enough to compete with alaskan trees. It's like trying to pit male and female olympic sprinters against each other. The females are great, but they don't stand a chance because males are naturally stronger and faster. Starting to understand yet? I can break it down further if you need.",0,-3.847922277217872,3.847922277217872
3596,Remember the huge McCarthy's Marsh fire of 1977 north of Golovin? Half the size of Connecticut maybe. I was there two years latter and there still was not much plant life to speak of over a very large area. I would bet it is prime moose habitat today. Lucky for moose it's not too easy to get there....,0,-3.7804158459297317,3.7804158459297317
1793,"Nothing new, this is being done in other cities, but instead of going to neighborhoods like Arvada, Columbine, Creekside, etc., those with the socio-economic ability, they go to the neighborhoods where the socio-economic make-up is extremely poor, and the lower prices allows some of those who otherwise wouldn't never see fresh vegetables, fruit, and other nutritional dietary staples, can also have the opportunity to have such at low affordable costs, that fit the people's needs there. Lot of hard work and goodwill goes into such, very little profit, but very much needed and well received.

What I mentioned has been going on for years, people dedicated to helping the least who struggle with such. It's a great thing to see being done, along with the community garden projects that often have the same goal; supplying hard to get nutritional foods like vegetables to those who haven't the means. It's not a hand out, but a hand up, with a teachable moment and principle.


Good to see this.",0,-3.768733793728412,3.768733793728412
