,X_sentences,Y,Y_decision,Y_confidence
5793,Could not get into it. It's the writing-just not engaging.,1,"[3.635166962196277, 4.0832023713191266, -0.5420317191429035, -1.0725916616265405, -3.0533462598960845]",4.0832023713191266
9863,DIDN'T  FIT;  I did get a refund..,0,"[2.9494304205114252, 0.5242237260396425, -1.9760495738579231, -1.083777498121577, -1.2786250745119814]",2.9494304205114252
3757,"Unfortunately this book simply did not work for me...the most significant factor lacking was the storyline; it solely focused on sex; there was no larger picture to connect to; nothing to maintain my attention and interest...in addition, the character development was nonexistent; they lacked depth and any semblance of a backstory which made their relationships superficial and bland...these characteristics made this book a 1 star read for me:(",1,"[1.4913240871455085, 2.9218022342550687, -0.585953481378686, -1.0132914538901687, -2.9963498580083634]",2.9218022342550687
5851,Absolutely loving this series!!!,4,"[-6.057797273090309, -6.059431594137354, -3.8144075524022565, -1.0788939087339655, 2.919278166668959]",2.919278166668959
9160,I love your books! Its so hard to put them down to get anything done! Cant wait for the book! This one kinda kept me hanging. Lol,4,"[-4.042931225079607, -3.6905664322674165, -3.3067551011597844, -1.1206989654080437, 2.783079969295665]",2.783079969295665
7861,"Why do I hate it?

Probably because it just scratched the heck out of my $175 dollar Spyderco Para 2",0,"[2.7423970971930034, 2.067143707350482, -0.9993126635192443, -1.1149685919142087, -1.454633706190273]",2.7423970971930034
4958,"Fast paced action and some interesting characters do not make up for an inadequate plot.  What (I assume) were supposed to be twists in the plot were more confusing than fun to follow, and I really had to work at it to make the ""logical"" sequence out of the story.",1,"[-0.609663920471734, 2.7265802897581244, -0.22443337328180957, -1.0196161045111238, -3.4825644588203506]",2.7265802897581244
2426,Another Beautiful heartfelt read from this Author! This book was so touching! I absolutely loved the characters! Definitely don't pass this book up! It's a Wonderful read!,4,"[-6.812508832634405, -4.761501145329966, -3.5196075650250327, -1.06818847085199, 2.6866261345765965]",2.6866261345765965
6130,Loving through everything is so awesome!! JC and Gwen you have to and this to your TBR list. Such an amazing story,4,"[-7.179956957858872, -5.028626724257485, -3.37722123352962, -1.0585356287011796, 2.665797889218573]",2.665797889218573
6455,"Love it love it! So much angst and heart felt emotion, and deep raw emotion and just absolutely amazing! Charming, hilarious, love this family and series",4,"[-7.360656263606104, -5.861106044811558, -3.6214256046867117, -1.0462363197374143, 2.630697336540261]",2.630697336540261
6526,Wow!! This book blew me away! Absolutely one of my favourites of 2018! I loved this book so much I didn't want it to end!!,4,"[-3.5271528708575075, -2.531839856296601, -3.7297949662703296, -1.1218109271521004, 2.5333187545513667]",2.5333187545513667
736,"The plot details of this book are completely implausible and unbelievable.  That doesn't even include verifiable facts that the author gets wrong, such as the 3/4 ton curb weight of a Suburban SUV (it's close to 3 tons).  This book is more like bad fantasy than fiction. This will illustrate how bad it is: It's Sunday, it's the only book I have and the library is close.  I've read about 295 of the 321 pages, and I couldn't bring myself to finish.  It's that bad.  I've never done that before.  As another reviewer wrote: ""I wish I could give it zero stars..""",1,"[0.20370895651955956, 2.5134005312935295, -0.8887455548378029, -1.042600853353836, -2.041943738772421]",2.5134005312935295
3197,"I am not downplaying the author's talent, this book was simply not for me.",1,"[1.4593025136487834, 2.476682028239241, -1.0132380553028117, -1.0840556691693761, -1.4358292693209294]",2.476682028239241
