,X_sentences,Y,Y_decision,Y_confidence
3936,"Actually academic/research merit is fairly easy to gauge - number of refereed papers published, quality/rank of journal publishing them, the number of times the paper is referenced by other papers, number and size of research grants obtained, number of grad students supervised etc.",0,-4.942988180964033,4.942988180964033
3623,"Volunteering with groups that help people, such as food banks, soup kitchens, youth outreach, but mostly in how we live our daily lives. The biggest impact will be by people who actually live in the community and personally interact with their neighbors. Not sure how this can be done on a ""church"" level, but perhaps the church can promote the interaction. It has to be on a basic level, becoming friends with people and getting to know them.",0,-4.930616591669654,4.930616591669654
2287,"Oh I would have thought a formal Church document would have jumped right to your mind, Stephen, perhaps many..hopefully many.

But alas.

I had hoped that perhaps ECCLESIA DE EUCHARISTIA came to your mind.

""...The thought of this leads us to profound amazement and gratitude. In the paschal event and the Eucharist which makes it present throughout the centuries, there is a truly enormous “capacity” which embraces all of history as the recipient of the grace of the redemption. ""

This whole document isn't from OD..it's from the Church.

but there seems to be such an unfamiliarity among so many here.  No suprise.",0,-4.655552351705355,4.655552351705355
2260,Thank you to Ned Rozell for taking us along on his amazing adventure ! I am a huge fan of his stories and articles.  This has to become a book so I can give friends and family this awesome adventure !,0,-4.620400170130334,4.620400170130334
2539,"Just as it seems that those who demand retaining the old and control-centered doctrines that may have worked in the 16th century and rejecting new information and understanding are non-compromising and rigid in their views and actions.  Now, having said that, I would add that we often forget about the larger group in the middle who are open to change while retaining the essentials of the original Church as has been our foundation from the time of Christ.  That group tends to see the Gospels as being wonderfully fluid and as meaningful now, in what Jesus tells us, as it was when written the first time.  To exist in the world of polar opposites only brings opposition and disconnect.",0,-4.587524737390717,4.587524737390717
1127,"The SDA church is predicated on the presumption of voluntary participation.

Unfortunately, the longer one remains in any leadership role, the greater the temptation becomes to develop a sense of entitlement.  This is true both individually and institutionally.  And it applies with especial vengeance to those who ascend to the higher tiers of an organization.

In this regard, I find the various studies that seek to streamline church operations, that tend to focus on how to reduce overhead at the local conference level, to be missing the mark.  

(continued)",0,-4.500123902725118,4.500123902725118
478,"Not the athletic track. On track. Not that there won't be more athletic positions, but this is about tenure, not speed, distance or hurdles :-)",0,-4.497889821053251,4.497889821053251
4098,Looks like 35 has become the new 25--as the prime for a men's 100 meter sprinter is supposedly 25 years of age--or 25.4 to be exact.,0,-4.37218140823258,4.37218140823258
2512,"Back in the early 70's we stressed tested a grade 5 class of boys and girls. Their ages were  a range of 10 and 11. What we found back then was that the fittest kids have oxygen uptakes ( MVO 2) in the high 70's and one was an 81. For perspective for adults, this put some kids in the range of world class middle distance runners or elite cyclists. Since the majority of kids were pre adolescent, this is quite normal. We noticed that once the kids hit high school their oxygen uptakes dramatically decreased. 
So what I'm saying is that if we influence children with regular exercise when their young, then their natural drop off will be less when they hit puberty. 
Picard is right. Kids are meant to move constantly. A 15 minute run/ brisk walk is a start. Not a solution. Everything fitness related starts at home very early. Parents can be a solution . It can start by walking to school, less screen time, more family activities where fitness in normal. Just like the 70's.",0,-4.279868637944203,4.279868637944203
3590,Personal experience ?,0,-4.204954225515227,4.204954225515227
1353,"I follow what I believe are the messages of Jesus (as imperfectly as I can muster.)

Do you think a declaration on the street corner that ""I'm a Christian, Jesus saves"" means that you are saved?

Are you the person that gets to make that decision?

I read that same passage and hear.  ""If you have a heart to find God, you will find Jesus in that path to guide you'.   That doesn't mean that people all have the Identical experience, my church most definitely didn't say that.

What experience(s) in your own life brought you closer to God?   

You don't have to answer any of those for me Bill, just things to think about if your willing.",0,-4.188509456224823,4.188509456224823
60,"Agreed. I wouldn't call Trump an idiot - just an embarrassingly uninformed, ignorant, inarticulate, bumbling nincompoop. POTUS, in its first 100 days, is fast on its way to losing all credibility.",1,4.179449357105028,4.179449357105028
2159,"Thank you, Carol! 
 I live in this neighborhood and it's very busy when the school is in session.  The fire dept across the street is doesn't seem like a good idea.  The congestion is already there.  I was surprised that they decided on this property. Not a good choice for the neighborhood. . Why aren't they using already established fire houses?",0,-4.14894591658704,4.14894591658704
