,X_sentences,Y,Y_decision,Y_confidence
4271,I lost interest in it.,0,"[5.062618029477754, 2.9262802874868936, 0.2721508166498059, -1.0479063472182788, -2.525617842672798]",5.062618029477754
8979,Can not write a review because I did not finish the book. Could not get into either of the main characters. Believe it was because the book is only 164 pages and it was trying to cover too much.,1,"[3.8479483485071726, 2.7007315476363547, 0.09844586268921862, -1.0636447117308256, -1.5892502292961441]",3.8479483485071726
3672,"ok, look I'm sorry but this story did absolutely nothing for me whatsoever .... the characters had no substance, some-one else called it 'lame' and I'd agree with that entirely",1,"[3.174799787753304, 3.613860095402576, 0.9914117196970864, -1.0511176473521746, -2.973948981592676]",3.613860095402576
8909,"I tried. I really tried. This book was a little rough for me. It wasn't really my type of book, but I stuck with it. Kept going. Then at 87 percent it just got so crazy, I gave up. I mean.... what?????",0,"[3.608701459480043, 2.7396631309255945, -0.30432877340253817, -1.0580240602548234, -0.8916732248527822]",3.608701459480043
894,Not a good book. Very boring. Implausible plot. Very disappointing compared to other books from this author. What happened?,0,"[2.6594381189775365, 3.561450041869706, 0.9379939546523424, -1.057274709657396, -3.0027813152196083]",3.561450041869706
1898,Just another book I could not get into for some reason,1,"[3.3466409613042676, 2.3237399861564048, 0.5922222112266116, -1.0669253156611522, -1.830000841843274]",3.3466409613042676
9921,"My new Neiko work light has some problems that I find hard to accept.  First the good stuff:  WOW, it is very bright; it also has an easy to grip handle with the hook on top is well placed. It features a slim design so it can fit in tight places. It lasts about four hours per charge and doesn't dim very much as the charge goes down.  Which leads me to the two things I dislike about it.  One, the unit I received for review flickers quite a lot, and it's VERY noticeable when working on objects near the light.  It tends to stop flickering near the end of the charge..  It's annoying, but it's possible I simply got a defective unit.  Second, there is no warning that I can detect when the charge gets low. The unit just turns off completely until you recharge it.  A pre-warning flashing red LED on the unit would be a big help to anticipate its impending shutoff. If it wasn't for these two things it would be a great product.",1,"[3.267953128677457, 1.1955346590002858, -0.45048638984313194, -1.024852867198871, -1.8237500067415797]",3.267953128677457
4521,"Why? That's what boredom does. It makes you do stupid things like one click this book. Good thing it was on Kindle Unlimited so I could return it. I should have know better just from the title. I mean seriously? Knocked Up By The Bad Boy? :/
The story (and I use that word loosely) was 100% predictable. Boy meets girl, girl resists, daddy makes her mad, girl sleeps with boy to rebel, girl gets pregnant. There was no creativity to the story and I felt bored reading it. No bueno.",0,"[3.2672426245489237, 1.9027681777937162, 0.4085215855107047, -1.0419884933695522, -1.8456096006872058]",3.2672426245489237
7083,Just didn't get it. Bailed after 25%.  Boring.,0,"[3.2355693362878513, 1.6725552053334556, -0.16382883197140385, -1.04620658588241, -2.388086125073096]",3.2355693362878513
9213,I didn't care for it in fact I turned it off and watch another movie.,0,"[3.092349060946565, 1.8444959098107665, 0.09369761419439393, -1.0466274948401912, -1.8684327148474653]",3.092349060946565
8982,Cannot not write a interview as I did not fnish the book just not for me. Could not get into the characters,1,"[3.043264560700846, 1.2486773110994256, -0.08964655515097797, -1.059549273701219, -1.2468533063254938]",3.043264560700846
1918,I just can't really get into it much. I put it down and read another one then I go back to it. A lot of whinning for me.,2,"[2.9678923945363214, 2.143079362083008, -0.3750845563594064, -1.0251572163954001, -1.5426593686630268]",2.9678923945363214
