,X_sentences,Y,Y_decision,Y_confidence
7990,Couldn't get into this. Not to say you would not like it.,0,"[4.865857188762022, 3.3808529626614905, -1.3004734897558397, -1.0739185034536176, -2.3099877370636452]",4.865857188762022
4435,"Its vague attempt at a plot is obviously only a way of getting around to a graphic sex scene. Add sloppiness in the writing, a lack of character development, and an overly quick resolution to what was supposedly a big problem.",1,"[1.9486139422337045, 4.484442872315233, -0.2705992336263232, -1.0574603565920018, -3.660714347862045]",4.484442872315233
1050,I read only about a quarter of the book and found it was of no interest to me.,1,"[3.5717810562922825, 4.368919604791165, -0.4836221220040551, -1.0771434514385585, -3.4734408186968126]",4.368919604791165
9064,I really could not get into this one. I think I just didn't relate to the characters.,0,"[4.229953261427398, 3.8721403663137175, -1.0814565221606993, -1.0847074258045875, -2.5132679787027414]",4.229953261427398
2997,"I've read reviews where someone mentions they hate the characters therefore they hate the book. Ive always thought its a story. If it's well written and you hate the characters it can still be a good book. Thus, the problem with this book. It is not well written. It is boring. The guys a wimp. I made it 70% and can't take another boring page.",1,"[3.6214208065340427, 4.0602061051775795, -1.181231616099784, -1.1040537800355916, -2.0190330545897677]",4.0602061051775795
9567,Absolutely horrible. Terrible bunch of crap.,1,"[2.829935870024136, 3.9789535570829133, -0.8661337408692265, -1.1225501160313118, -1.922958347120661]",3.9789535570829133
7169,Lost interest !,0,"[3.7280071308659597, 0.9958062974978974, -2.2549966996113153, -1.1422645833532963, -0.13977057803206905]",3.7280071308659597
5149,Interesting concept that was dragged down with too much dialogue and long descriptions. Didn't need the vulgar references to sex.,1,"[1.7350444025177192, 3.5214348241150506, -0.3893849160442935, -1.0804567220808339, -3.079640884345222]",3.5214348241150506
9895,"I cannot believe this bad design is the #1 selling utility knife right now.  I hated this every time I used it.  It is awkward to insert the blade, the handle is not comfortable, and worst of all the blade slider is hard to press to make the blade extend and retract.  I used this for a couple years before finally throwing it in the trash today.  I ordered a Bessey D-BKWH utility knife to replace it, hopefully that one is better.",0,"[3.378790159565379, 1.1577872695647689, -0.9931787352483754, -1.056327593329163, -2.3301272413241785]",3.378790159565379
7051,"You know you have those books that you shouldn't like because the writing is poor, the writer is trying too hard to be funny that it comes out pathetic, and the main character is a idiot and not in a sweet way?  That's this one.",1,"[2.7879930902040924, 3.3470182148481613, -1.2862904178012973, -1.115318921875834, -1.6644594382976492]",3.3470182148481613
8513,Didn't reaaly care for this,0,"[3.258810362161883, 0.46487142668315196, -1.9358100227322599, -1.0789904694264811, -0.7987388172715708]",3.258810362161883
6954,Not the usual Deaver book.,0,"[3.195065682822711, 1.4125294636279073, -1.2562958200027152, -1.0702702867786078, -1.810260189259532]",3.195065682822711
818,"I don't really feel comfortable writing this review, because I wasn't able to finish the book. I was super disappointed that I couldn't because I absolutely loved the Twilight series and The Host. The first 140 pages were VERY slow for me. I read about half way through the book and I just couldn't do it anymore. In the book she talks a lot about nothing. I found my mind wandering and wondering what I had just read. I felt like there was a lot unnecessary ""explaining"" in the part that I read. I heard that it does get better towards the end, but I just didn't make it that far. The actual writing wasn't ""bad"", it just wasn't for me. I didn't care for the execution or the delivery of this story.",1,"[0.961407189796103, 3.155910336021899, -1.1292673980452168, -1.0925974864365542, -2.098853908405707]",3.155910336021899
4817,"Fast paced action and some interesting characters do not make up for an inadequate plot.  What (I assume) were supposed to be twists in the plot were more confusing than fun to follow, and I really had to work at it to make the ""logical"" sequence out of the story.",1,"[0.5371124834831926, 3.1153339446291226, -0.31303964672124485, -1.0390322029969148, -3.3954600840376186]",3.1153339446291226
9364,Did not catch my interest.  Tried first episode 3 times.,0,"[3.084916040431678, 2.11733774812469, -1.3244146350897341, -1.087844672807764, -1.8112636188483757]",3.084916040431678
4451,Not worth the time it took to read.,0,"[3.057735453738104, 3.045424019784274, -0.810144170628813, -1.0935568915537293, -2.7222107734015855]",3.057735453738104
1469,"Got really sick of this book and fast... It just real,y bugged me for some reason and I felt that the characters were kind of immature",1,"[2.7610151438382795, 3.0532223756754067, -1.0279558200216945, -1.0807694278995117, -2.046034660959414]",3.0532223756754067
7072,"This authors writing is okay not great. When I one click I want great.
I will not one click this authors books no more.
If you are looking for a good book save your money
check out Siobhan Davis, Melissa Toppen, RJ lewis, Mary Elizabeth, M. Robinson, There are to many free books to choose from then to waste money on books that should be free to download with kindle unlimited.
When I one click I want something that does not drag, something that pulls me in, Something that keeps me into it and not skip through hoping the book picks up,  and this book did not do that
It was a good idea for a plot, just dropped,
There are 69 critical reviews always check critical reviews before one clicking. I learned my lesson.
It is young, The writing was childish. It is like the writing was all over the place.
And I absolutely hate a book, where the characters go back and fourth til the end, I can not connect with the characters.
It was to much stupidity, I did not finish this book. The worse part is I did not start the book til 10 days after one clicking so I am stuck with something I did not like because I can not refund it.
I do not like cheating. These characters are just so young, you would think they was in middle school. Actually middle school students probably are more mature then this.
I will never one click this authors books again.
If she participated her books free with kindle unlimited, I would check them out, maybe her writing style will change. But I would never one click something from this author again.
The characters actions does not make since to unbelievable .
The whole book just went down hill!",0,"[3.0446088529161504, 2.652204844081142, -1.4919969332058005, -1.1105035812384778, -1.3918523194185848]",3.0446088529161504
4723,"I was bored stiff by the time I got to 30%. This author is talented, but this story lacks any entertainment. I just kept telling myself that it would get better, and I kept reading. At 41% I started skimming trying to find a point of interest... I'm glad I only paid $0.99 I would've been pissed otherwise. Definitely not interested in these characters and their story.",1,"[2.3457113672461096, 2.992099159574501, -1.5162384363550465, -1.067474710011979, -2.2582767510916466]",2.992099159574501
9076,ahmazing! love this story! so good! so much detail and depth to the characters and emotions! love it!,4,"[-6.393358558475406, -4.742215235240289, -4.473339113641874, -1.1676114075239328, 2.9593663664202703]",2.9593663664202703
594,terribly written.  stupidly conceived and a total waste of time.  one chapter was all I needed or wanted.  what else can I say?,1,"[1.5689691403642885, 2.9538191381623213, -1.130973507926826, -1.1258975328704208, -1.7631410358141049]",2.9538191381623213
4462,"Bella, you amaze me!!
This story has been an awesome journey!! I can not wait to see how you will wrap all this up!! Oh my....My....MY!!",4,"[-3.314507625836897, -3.714593029092381, -3.874476234977717, -1.1739163315075225, 2.924884519263351]",2.924884519263351
6831,I can't be too harsh with this one as I started it and was quite enjoying it but it didn't have that 'something' to keep my interest.,1,"[1.8659615431094199, 2.880296832926174, -1.290560499494509, -1.043159959669948, -2.7623824535117594]",2.880296832926174
188,"I love this story, and series!!",4,"[-5.779916362912733, -4.856631146258717, -4.138924499612763, -1.1417241218955088, 2.8768172396301246]",2.8768172396301246
4125,LOVE THIS MOB FAMILY!!! You really feel the emotions!!!,4,"[-4.30759934869685, -4.347390749570863, -4.125267114493589, -1.1604497991769533, 2.867154378833851]",2.867154378833851
8408,I love...love...love this series! Can't get enough! I need more! Addictive! Exciting! Well Written! Sexy! Sensual! Romantic! Hot! You are killing me! It's such sweet torture waiting for the next installment!,4,"[-4.792060235495785, -3.855878829599155, -3.9049584981641274, -1.1353238219310213, 2.853159295636075]",2.853159295636075
14,It works.  It isn't rocket science.,0,"[2.8374309951880905, 2.2457488071866885, -1.5982709770856536, -1.0823276978787177, -1.321142735162814]",2.8374309951880905
1753,A would call it low budget  high school version on 50 shades and other Mafia men books. I mean it took.almost exact sciences and remade them with Hugh. School students. Pus it was really rushed.,1,"[0.5093905248412265, 2.8247820438260747, -0.881554992689793, -1.1111377509152571, -1.469169390875772]",2.8247820438260747
7285,The worst book in the series.  By this time the characters are just talking in riddles and all the mystical stuff just makes no sense.  There's no sight of a love story anymore.  And the sex scenes are unvaried and without heat.  The story seems to have gotten away from the author and she was writing on hope and because she had a deadline.,1,"[2.199353769951043, 2.8182913679180173, -1.2264598105717015, -1.10419369601186, -1.5429119029225]",2.8182913679180173
9405,"This has to be the worst movie I've seen in years, since ""Spanglish.""  Heck, it may even be worse than Spanglish, as I don't remember that movie making me angry for days afterwards.

Certainly the most confusing movie I've seen, this film instantly landed a spot in the top 5 worst films I have fallen victim to.

How did it get made?  That's the real mystery.  There weren't better scripts out there?  I could write a better script if I simply sat on the keyboard.  (Believe it or not, after this turd, somebody actually gave this guy money to direct another movie -- although not based on his script.)

It's like they gave a 14-year-old kid millions of dollars to make a movie and a single afternoon to write a script.  The script has no ideas or insight about anything -- terrorism, war, the media, the political machine, Marxism, you name it.  The movie is impossible to take literally (everybody's looking for Boxer, yet he can just go to a sidewalk cafe?), yet has nothing coherent to say on any allegorical level.

There are too many characters and the connections between them are unclear.  That voiceover guy seems to never stop introducing the movie, which initially reassures you since you're constantly confused, but clarity never comes.

Plus it just goes on forever.  Supposedly Andrew O'Hehir called this film ""about the biggest, ugliest mess I've ever seen.""  Lou Lumenick of the New York Post wrote of it, ""If a more incoherent and self-indulgent movie has been released so far this century, I'm not aware of it.""",1,"[1.5974035637987936, 2.789516404959149, -1.204876778561394, -1.1414591265900544, -1.2999122835699566]",2.789516404959149
2574,"LOVE IT! AMAZING! FABULOUS! Action packed to the brim! angst, love, joy, hardship overcome! amazing story! I was on the edge of my seat thrilled to read this story!",4,"[-6.930506491816627, -5.267941373727533, -4.219342837347602, -1.1385652905578103, 2.7887710398515178]",2.7887710398515178
4578,"....but this story was just so....ridiculous, that's the only word that comes to mind. I know the author worked hard to write it and I feel terrible leaving a bad review but nothing about this story jives. The grammar was ridiculous. The characters sounded like robots. And the attitudes and responses were just SO overdone that it made the story unbelievable. It just didn't work for me. The story and characters were weak. The characters just gave up when the going got tough. What mother willingly leaves her newborn baby?!? Seriously! The whole thing was just so farfetched that I couldn't enjoy it.",1,"[1.2132565572687313, 2.7751964324183587, -1.2717391314219664, -1.1103205235759783, -1.2719340480975707]",2.7751964324183587
5611,I absolutely LOVED this! Going in my favs!,4,"[-6.194086966190042, -5.713658114443225, -4.683090051991651, -1.1092077657470756, 2.762416005282994]",2.762416005282994
3843,love me some kayden!,4,"[-2.610338362617689, -3.990318488347849, -3.9607582132199055, -1.1316341130701841, 2.7517784492605033]",2.7517784492605033
3172,Just plain silly. Should have been advertised as something for middle-school readers. Not a particularly good adventure and not science fiction either. Just kind of silly. Didn't even bother to finish it.,1,"[0.2009626897786092, 2.7408408766541617, -0.6306740903695602, -1.0448976613950278, -3.019415334426419]",2.7408408766541617
875,Didn't really enjoy this and couldn't finish it.  Just not my type of book,1,"[2.3672970808875995, 2.7013291555985792, -1.5317261418489458, -1.1305997233465164, -1.2778913365257754]",2.7013291555985792
