,X_sentences,Y,Y_decision,Y_confidence
1464,I have had the privilege of working with John as a fellow Fire Commissioner for the past twelve years. John brought dedication and “on the job knowledge”to the fire district. He put our community first and held our fire fighters in the highest regard. I learned a lot from “the old man” and wish him well in his retirement. We can hang out together now that we don’t have to worry about the open public meeting rules!,0,-4.676112070740662,4.676112070740662
3382,"What I found out when I started to attend a protestant bible study in college was that I knew a lot more of the ""integrative message"" of Scripture than most of my bible memorizing protestant friends.

I may not have been able to impress myself or others with verse/verbatim.

But I was less prone to confusion when one protestant friend tried to one up another protestant friend with a proof text.

Instead I fell back on my faith and on my constant exposure to Scripture through the Holy Mass, and was able to offer a more integrative scriptural answer to one of the points of the Bible study, even though I couldn't quote chapter/verse.

Instead I would say, as an example...""doesn't it also say somewhere in the NT that we should love God with all our heart, soul, mind, and strength""?

It was only later on that I took up regular personal Scripture reading, and that too has been a huge help.  5 minutes a day.    

5 minutes a day, one can go through slowly the whole of the NT each year.",0,-4.395891231225612,4.395891231225612
614,"[part two]
Will the proposed prayer reduce the percentage of each Mass when the people practice patience instead of participation?  Will it in any way build up the sense of community?  Does it help people make decisions in their buying, working, voting?  

We are  much more in need of eliminating the interruptions to the basics of the Mass: Well prepared proclamations of the Word.  Discussions of the applications of Scripture to daily life instead of to theological concepts.  Mutual support for carrying out Christianity instead of Western culture.  Then is the fellowship with a clear, uninterrupted line of take, thank, share among the community without a lot of theological commentary or historic insertions.  

Most of the Roman Rite consists of clericalist accretions upon the basic structure of an effective community experience.  The suggestions in this article are just to move the deck chairs on the Titanic instead of steering a better course.",0,-4.354571666500175,4.354571666500175
487,"It's not helped by popular TV shows, either.
A NEJM study found that rates of recovery via CPR in cases of cardiac arrest were much higher in TV medical soapies than in real life. See:
http://www.nejm.org/doi/full/10.1056/NEJM199606133342406#t=article

Leads to unreal expectations of survival after a cardiac event.",0,-4.3427201649821665,4.3427201649821665
2472,"Reactance theory:  a motivational reaction to offers, persons, rules, or regulations that threaten or eliminate specific behavioral freedoms. Reactance occurs when a person feels that someone or something is taking away his or her choices or limiting the range of alternatives. 

Reactances can occur when someone is heavily pressured to accept a certain view or attitude. Reactance can cause the person to adopt or strengthen a view or attitude that is contrary to what was intended, and also increases resistance to persuasion.

https://en.wikipedia.org/wiki/Reactance_(psychology)",0,-4.320850378468933,4.320850378468933
2291,"I have been so honored and humbled by the encouragement from Alaskans to re-enter public office. I have a passion for public service, so I had a difficult time reaching this decision, but I have decided not to run for this office. It is simply not the right time for me or for my family.  Jacob just started high school in Anchorage this fall and I know the days of him still being interested in talking with his parents are ones I should cherish and don't want to miss. When it comes to running for office down the road, we will see what the future brings. Both Alaska and our country have incredible opportunities ahead, but it is up to each and every one of us to help move our state and country forward. I truly believe that it is not about the title you hold or the power you have, but what you choose to do each and every day that will make a real difference for our neighbors and our communities.  I will continue to work for positive change every day whether I am in office or not.",0,-4.257261689509393,4.257261689509393
1410,"i would check the lakes, the coffee girl showed up dumped in the matsu lake by kepler bradly a few years ago after lots of searching.",0,-4.241728048457175,4.241728048457175
887,Try nordic skiing! I do a lot of skiing with my Fairbanks family and friends.,0,-4.219810506311651,4.219810506311651
2624,"Bill, the most readable Bible I've ever read is Eugene Peterson's ""The Message.""  Fortunately, there is a ""Catholic"" version that makes no concessions except to add books specific to the Catholic canon. Peterson is a jewel in the crown of the US Presbyterian Church.

Kongratz on ""nescient"" - had never seen nor heard the word!  Given the context, it was a very appropriate choice.

The Jesus Seminar's ""The Five Gospels"" is a great discussion starter in group environments because it color-codes the authenticity of Jesus's sayings.  The coding is GUARANTEED to cause controversy!

I don't know how you manage three scripture sessions in a week.  I need some time with my mates in the pool hall!",0,-4.175108174509596,4.175108174509596
1333,Is the Dispatch about to fold ?  Do they have access to their printing press's ?  They keep running full page ad's asking how to cut 10 parts of the paper. Did they wait too long ?  Will the Dispatch be around in one month ?,0,-4.150024524976028,4.150024524976028
2130,"I figured there was a reason like that - either that is was state or privately run. Probably the same for 7-falls, I suppose?",0,-4.113126112842982,4.113126112842982
2282,"Ongoing in Creation's dynamic is holistic Godlikeness:
The Father/Son/Holy Spirit Agency of Symbiotic Eucharist - the Trimorphic Resonance of Faith/Hope/Love - is the Self-Reflective Agency of Eucharistic Symbiosis vitalizing evolution in Nature's Mothering. To neglect understanding the Mothering of Nature is to fail understanding the Divine Feminine, the authenticating Agency of Life.",0,-4.1044352287422505,4.1044352287422505
908,"The reason why Eucharist Prayers in the Catholic, Orthdox, and non-Chalcedonian communions are not designed for congregational participation is that theologically the congregations are not the priest-celebrants.

The entire notion of ""draw(ing) people in"" is contained in the prayers, readings, and responses prior to the Eucharist Prayer and the prayers of thanksgiving afterwords.",0,-4.090859852437145,4.090859852437145
885,"I was responding to your question ""who claims that Jesus desired to be godlike?"" I thought you misunderstood me to be making that claim.

""In the form of God"" may refer to the imago dei. Or, it may not. My point is simply that the Philippian hymn has been variously interpreted. As one of the very earliest formulations of Christian thought, it's tantalizing to people interested in the origins of Christianity (among others, needless to say).

My last paragraph referred to your comment:

<<Downplaying His divinity and only focusing on his humanness in the Gospels is a tactic to diminish what He said and did as written in the Gospels so that people can have an excuse not to follow the Gospels as written and handed down for millennia.>>",0,-4.025942424985205,4.025942424985205
934,Hi Eric :),0,-3.959244517793791,3.959244517793791
1564,"Except empirical data and observations must eventually be made sense of within an overarching theory, or they risk becoming, in Rutherford's dismissive and prejudicial phrase, ""stamp collecting"".

As for testing, that can be hard to do in astrophysics, based largely on passive observation and theory.",0,-3.9525910349755913,3.9525910349755913
3391,"Perhaps you read about ""separation courts"" in a secondary or tertiary source, and have some impression or other at odds with their purpose and function.

Google ""Marriage, the Chancery Court, and the Catholic Church - Via Sapientiae"" and you'll find an entire text on the role of canon lawyers in the process at the time.

Canons 1692 through 1696 in the Code of Canon Law describe the procedures for separation of spouses. They are still current law, although in the USA they have become dead letters due to the sheer number of separations among Catholics.

The purpose of these procedures, which when they were rare were handled by ""Separation Courts"" to assist the bishop in assessing the situation and to work, if possible, toward marital reconciliation - "" Before he accepts the case, and whenever there appears to be hope of success, the judge is to use pastoral means to induce the parties to be reconciled and to resume their conjugal life.""

Your assessment of them is fictional.",0,-3.9214842912716263,3.9214842912716263
124,"Trump is definitely a worthless stain on America.
He's definitely a sick, fascist, white supremacist traitor.",1,3.893432105606383,3.893432105606383
1099,"You're welcome. Maydays are indeed a detriment to native alaskan tree survival, similarly to how me accidentally inhaling a gnat during a bike ride on chester creek trail is a detriment to my survival. Speaking of chester creek trail, how many mature maydays per alaskan trees do you think there are there? 1 in 300? That's in the heart of anchorage with half century or more to compete for dominance. SoulD be plenty of time for an invasive species to take over right? Just look at the pythons in Florida. Maydays simply can't grow tall enough to compete with alaskan trees. It's like trying to pit male and female olympic sprinters against each other. The females are great, but they don't stand a chance because males are naturally stronger and faster. Starting to understand yet? I can break it down further if you need.",0,-3.8861503847090484,3.8861503847090484
744,"You did claim that it is downtown. It is not. 19th and Downing is not in downtown. The CBD along with lower downtown *is* Denver's downtown. This is not in dispute. ""Adjacency"" means next to, not ""part of.""",0,-3.8756694810632086,3.8756694810632086
3224,We used to pray at baseball games but it was perhaps 50+ years ago when I was a kid.  There is still prayer at some sporting events that are with Christian schools and local events in Bible belt places.,0,-3.853040229864913,3.853040229864913
4458,Nice! Interesting to see the changes. Thanks.,0,-3.8458445887380286,3.8458445887380286
4132,"""So it appears God is blessing what you do not believe is right.""

William, what I believe to be wrong is when people change the truth, not only as recorded in the Bible, but the Truth which is in Christ, in the Spirit. If you continue to deny the doctrine within the Bible and yet claim you are led by the Spirit, should people just accept what you say as the truth? 

I am not against you as one who is Spirit filled and doing the will of God; but your opposition to Scripture is not God inspired. At times we may think we understand all things, but there is no denying that the ""old man"" continues to get in the way of God's will for us. 

Do you believe people with the indwelling Spirit of God never stray or find themselves ""out of season"" throughout their entire life?",0,-3.8439789203999153,3.8439789203999153
