,X_sentences,Y,Y_decision,Y_confidence
163,"This incredibly disgusting, repugnant example of a malignant narcissist and mentally deranged sociopath is no leader. The fool will never be anything but an empty, shell of a wannabe president and monumental national embarrassment. His fans must be very pleased at his latest ugly, mindless outburst.",1,4.906862546214528,4.906862546214528
2143,"Yea, but Martinez came in after Higgins.  Higgins had the program for 2 years (I think) after Miano.",0,-4.573190918407047,4.573190918407047
80,You are delusional because no one can be that stupid.,1,4.572418194662805,4.572418194662805
244,"“Crying racism has become a knee jerk reaction, with blacks and libs.”
You are a dumb and rude person. 

There is no way you can prove your idiotic statement. You base your stupid argument on that very stupid statement.

Grow up.",1,4.410385352379961,4.410385352379961
141,Trump is one stupid man,1,4.318402228601162,4.318402228601162
111,"Lame and lamer. This swine already endorsed Trump after he had already laid a strong foundation of hate comments aimed at any Muslims the world over and any Mexicans...I forgot who else he spews venom at. Better to shut up and hope that Alaskans forgot you endorsed Trump.

You already endorsed his hate- did he somehow cross a line for your racist mind just now with the judge attacks- or is it what you're supposed to do now that the speaker of the house criticized Trump? Lame....just like Murkowski and Young (that fools continue to elect).",1,4.276266325738479,4.276266325738479
0,"That's it, boast about your stupidity.",1,4.240349758187434,4.240349758187434
181,I have read the dumbest generalizations today about blacks and liberals. It is weird.,1,4.204638035646466,4.204638035646466
154,Trump would call Dumbowski an ugly pig and a nasty woman.,1,4.126451739936167,4.126451739936167
226,"Why are rednecks such ignorant morons?  Any idiot who goes and decides to take it in their own hands, violently, will end up shot violently like the fool that they are and then really cause their family financial problems. 

I'm sorry but just because Clinton supporters don't walk around chanting her name & acting ignorant doesn't mean they don't exist, they just aren't going all loud & idiotic like trump supporters. ""Literally looking like something out of ferguson, so much for the bs ideal that white people don't riot"" 

I hope they aren't this dumb come nov 8th because I'm sorry but he's going to lose.  The truth is that the majority of trump supporters can't vote because they're felons, haven't registered and/or don't believe they should have too, or are too small a # to win an election.  Too many influential people are voting for Clinton and their followers are voting along with them. That's reality.  I'm not a fan of either of these clowns but at this rate even I'd let her win.",1,4.09153798882504,4.09153798882504
102,"LOL...whiny little reddit trolls. All tough talk until they might actually have to take responsibility for their hate-mongering nonsense. At which point they reveal themselves as the simpering cowardly little man-children they are.

Karma's a bitch boys.",1,4.016090351184655,4.016090351184655
3651,"Volunteering with groups that help people, such as food banks, soup kitchens, youth outreach, but mostly in how we live our daily lives. The biggest impact will be by people who actually live in the community and personally interact with their neighbors. Not sure how this can be done on a ""church"" level, but perhaps the church can promote the interaction. It has to be on a basic level, becoming friends with people and getting to know them.",0,-4.0126330779027075,4.0126330779027075
3720,"Marty, the Roman Catholic Liturgy already assigns many parts of the Eucharistic prayer as 'people's parts'. Gloria. Creed. Confession. Our Father. Various responses.

We can assign more if we wish to. The more that people actually participate, the more they are directly involved.",0,-3.9777193707358016,3.9777193707358016
184,"What a petulent, petty, vile, lying little man he is. So incompetent at everything he touches.",1,3.8650001383629125,3.8650001383629125
