,X_sentences,Y,Y_decision,Y_confidence
4200,It is the Conservative Party that stoked Islamophobia for years. That is where the blame belongs.,0,-0.27132499909658003,0.27132499909658003
3466,"<<Just like the pro-life movement (at its best) does not attack the women who have had abortions...>>

Aside from calling them baby killers, yeah.",0,-0.2696887652348594,0.2696887652348594
2857,weak jonny....I'd tell you to do better but you cant.,0,-0.2695103508107617,0.2695103508107617
59,"Yes, this lady is a felon.  http://www.huffingtonpost.com/entry/authorities-detain-daniela-vargas-dreamer_us_58b724e8e4b023018c6c7abc",0,-0.26891212653197205,0.26891212653197205
543,"Racism occurs when politicians shove hundreds of thousands of  immigrants annually into teetering economies competing with their own unemployed. Racism occurs when multiculturalism turns into large, segmented cultural regions imported from elsewhere. Racism occurs when governments ignore their mandate to obtain the required 'social license' for massive immigration.",0,-0.26833632606644775,0.26833632606644775
227,I'm pretty sure we have a leash law to avoid this very scenario.  This was in  no way the trappers fault!  All the hate towards trappers lately this girl is lucky he didn't just make the dog disappear,0,-0.26778794170473574,0.26778794170473574
1069,"That would be the pot calling the kettle black, wouldn't it?",0,0.26712307626716036,0.26712307626716036
4219,"What's wrong with women out here?
/allieism",0,-0.2666792279816681,0.2666792279816681
3745,"'Defending' him? Does she really have a choice? More like the sounds of an abused woman who doesn't want her 'meal ticket' to do 30 days in the hole because he'll be twice as mad when he gets out... I've learned by experience to ignore spouses of abusers when they defend their scumbag husbands... Camille is no 'victim' any more than Jerry Sandusky's wife was.......... She had to be complicit in this stuff.....Next time, they'll put HER on the stand, and the truth will come out.......",1,-0.2664579340964246,0.2664579340964246
210,"Ha! You fools who keeping voting R!

No money for scholarships, but $32.5 million to buy the Glass Palace for the ANC LIO.

Keep voting R!",1,-0.2654792281360723,0.2654792281360723
2067,"I was taught to say what I mean and mean what I say. Therefore
I believe muslums, do the same. So when I hear them say ""death to
all infidels"" us being infidels, I believe them. Just look at what's happening
around the world, perpetrated in the name of islam. Say to anyone you
are going to kill them and you will have a free long stay at the crowbar
hotel on conviction.
   So I believe what they say and m-103 is designed to make us keep
our moths shut as that way we are easier to murder and can use our
own laws against us. These people and m-103 are very dangerous. I
think it's so as to divide the people.
  United we stand, divided we fall. Think hard people.",1,-0.2654764390851261,0.2654764390851261
2642,"Good Lord Jack***, did you just say Iran has never threatened the US? That's right, you did, in the third sentence.  But ""Death to America"" daily chants by angry Iranians, ARENT a threat?  Jack, I believe you are practicing Taqiyya and a closet Muslim.",1,0.2640701577970601,0.2640701577970601
39,What a stupid comment. He is a judge more than 25 years with an excellent record.,1,-0.26405136632766957,0.26405136632766957
