,X_sentences,Y,Y_decision,Y_confidence
5793,Could not get into it. It's the writing-just not engaging.,1,"[3.507499776212282, 4.881689628954103, -1.239595934300692, -1.1004606798829544, -3.2103681574686176]",4.881689628954103
3757,"Unfortunately this book simply did not work for me...the most significant factor lacking was the storyline; it solely focused on sex; there was no larger picture to connect to; nothing to maintain my attention and interest...in addition, the character development was nonexistent; they lacked depth and any semblance of a backstory which made their relationships superficial and bland...these characteristics made this book a 1 star read for me:(",1,"[1.2156950841775815, 3.733730576418829, -1.3801448876838613, -1.063285998969684, -3.071117152245358]",3.733730576418829
4958,"Fast paced action and some interesting characters do not make up for an inadequate plot.  What (I assume) were supposed to be twists in the plot were more confusing than fun to follow, and I really had to work at it to make the ""logical"" sequence out of the story.",1,"[-0.7760991511378317, 3.5791307526803346, -0.9389866133499698, -1.0382666105391958, -3.631923749309684]",3.5791307526803346
9863,DIDN'T  FIT;  I did get a refund..,0,"[3.3906619034351486, 1.0852888597789132, -2.8097156937596566, -1.1007345968332378, -1.4742764514519462]",3.3906619034351486
736,"The plot details of this book are completely implausible and unbelievable.  That doesn't even include verifiable facts that the author gets wrong, such as the 3/4 ton curb weight of a Suburban SUV (it's close to 3 tons).  This book is more like bad fantasy than fiction. This will illustrate how bad it is: It's Sunday, it's the only book I have and the library is close.  I've read about 295 of the 321 pages, and I couldn't bring myself to finish.  It's that bad.  I've never done that before.  As another reviewer wrote: ""I wish I could give it zero stars..""",1,"[-0.09772589613776406, 3.364668305258022, -1.6911884451672912, -1.09177659572002, -2.1487508062401632]",3.364668305258022
3197,"I am not downplaying the author's talent, this book was simply not for me.",1,"[1.0684400567296244, 3.303970490300765, -1.8600104942133528, -1.1193040610605383, -1.4265617900440968]",3.303970490300765
685,"I am usually a very forgiving reviewer, always trying to give the author the benefit of the doubt when I have some problems with the book. This one, however, strained my ability to review it in a positive way.

 I can tell that I'm not enjoying a book when I keep inventing excuses not to read it. Believe me, I tried my best, getting through about 1/3 of the book before I finally gave up on it. To me it made no sense whatsoever, and the writing was a bit too arch for my taste. I like a book that has some kind of plot, but this one escaped me. There are a bunch of seemingly unconnected scenarios, and some extremely strange people. That's about it, in my estimation.

 Perhaps at some further time in the book all of the nonsense comes together and makes sense. Unfortunately, after reading the book doggedly I just gave up. My interest, what there was of it, just flagged and I couldn't convince myself to keep turning the pages. Apologies to those readers and reviewers who liked the book. I didn't, but I respect your opinions.",1,"[0.5854103940243638, 3.276056740727461, -2.1511127156934267, -1.0958068258805937, -2.067018994180414]",3.276056740727461
1964,Very boring and childish. I forced myself to read about 80% of the book because I wanted to find out how it ends; but I couldn't stand it anymore and gave up. I didn't care how it ended. The endless immature banter of the main character (Mac) was nauseating. DeMille should hire a better ghost.,1,"[1.1218168413593688, 3.2337161290273375, -2.107528896372949, -1.0970518861232252, -2.11534293109704]",3.2337161290273375
6920,This book is horrible. It is not developed. It needs editing. The story is weak and predictable. I hated this book.,1,"[0.43472834754231426, 3.190909478418923, -1.9794929284093086, -1.102371241046905, -1.6233099568915703]",3.190909478418923
4710,"....but this story was just so....ridiculous, that's the only word that comes to mind. I know the author worked hard to write it and I feel terrible leaving a bad review but nothing about this story jives. The grammar was ridiculous. The characters sounded like robots. And the attitudes and responses were just SO overdone that it made the story unbelievable. It just didn't work for me. The story and characters were weak. The characters just gave up when the going got tough. What mother willingly leaves her newborn baby?!? Seriously! The whole thing was just so farfetched that I couldn't enjoy it.",1,"[0.025980932881794594, 3.1447462580872143, -1.8642572271362765, -1.1088025722761814, -1.5146456014179082]",3.1447462580872143
5889,"This book was just okay for me. It definitely wasn't off the wall sexy, or funny, or interesting, or anything in particular. Just...okay.

First off, the writing wasn't bad, but there were quite a few mistakes. If there was an editor, they clearly did a poor job.

Secondly, the characters weren't anything to write home about. Lyric is naive and boring. She claims to want to be a senator but she spends more time sleeping with inappropriate men than she does doing anything revolving around her ambitions. Royal is very stereotypical and macho. Nothing he did impressed me. Lyric clearly put up with far more than I would have from him. I didn't really see any chemistry between them. The sex scenes were average--definitely nothing hot enough for me to rave about, like some of the other reviewers.

The plot was boring. The author tried to cook up plenty of suspenseful plot devices, but it actually came off contrived and kind of silly. Lots of backstabbing and double-crossing and violence for the sake of violence.

This book definitely did not do it for me. I've read much better books that weren't cliche after cliche. I won't be coming back to this series, but I may give the author another try.",1,"[-0.7447043100142887, 3.128390992168976, -1.7832338695902727, -1.0943782525884553, -2.0226741666067816]",3.128390992168976
5851,Absolutely loving this series!!!,4,"[-5.997917698616881, -5.376739311907048, -4.984290370434174, -1.1452239730333964, 3.120378590210836]",3.120378590210836
4501,It starts off a bit slow and frustrating but that goes away quickly. I liked the characters even when they were being stupid,1,"[1.0833106782470772, 3.080668953915023, -1.7084169457539637, -1.07859156837035, -2.3617328723928557]",3.080668953915023
