,X_sentences,Y,Y_decision,Y_confidence
2357,"More suspense than mystery, but well done and without things I often dislike in the more suspense-like books. Would read more.",3,"[-3.4140655317640123, -1.7720615020700798, -1.0589617437309107, -1.0382228019352921, -0.8666588426990081]",-0.8666588426990081
936,"This novel is the closing book in the quartet that Mr. Shaara wrote about the largely ignored (at least in historical fiction) western theater of the American Civil War. I believe that the series is worth your time to read if you have a preexisting interest in the subject.
The Fateful Lightning is really General Shermans book. It begins with his leaving Atlanta after its capture and concludes with the surrender of Joe Johnstons army in late April of 1865. Per his usual style, the book is written in alternating viewpoints from a few character's point of view. Each chapter is a first person account from its narrator. Other than William T. Sherman, no other character really registers consistently in the novel. I think that General Sherman is one of the better characters (in terms of how he is written) that Mr. Shaara has created so I did not mind this.
A quibble with the text, Mr. Shaara clearly cannot write woman characters. When they show up and speak it is not very authentic or interesting. Oddly enough, the second book in this series did have a compelling female character as one of its alternating narrators. Not sure what happened here?
There are also a few moments where slavery appears to be whitewashed, but stick with it. The evil of slavery is not whitewashed at all; Mr. Shaara is just presenting it in its historical context without judging. I appreciated that approach. It speaks for itself, and the author does not (and did not) have to condemn it in modern terms. As the novel progresses, it clearly condemns itself.
The book bears out the enormity of the Civil War with an unexpected subtlety in its final chapters that is quite good. It is appropriate and well done.
Overall, the books in this series are not great. They are good, at times very good, and I read them all quickly. I am glad that I did.",3,"[-2.938870213336613, -0.8751134204907175, -0.8668878885801592, -0.9983863989200072, -1.1769204675659548]",-0.8668878885801592
6514,"It's what you expect from Michelle Love, great writing, intriguing characters, sizzling chemistry and lots of sex scenes.
I voluntarily reviewed an ARC of this book.",3,"[-2.467269515139864, -0.8894008060583931, -1.0507577327905926, -1.0018271075448424, -0.8670793661802475]",-0.8670793661802475
8528,"Dreams can come true.

Five days is a long time to be a car with someone.  Its even harder when they cant stop thinking about each other.  Ex-costars, Edwina Calloway and Justin Wilde are participating in a fundraising car rally to benefit the Royal Flying Doctor Service.  With Edwina free from her marriage, Justin can finally make his move.  How steamy will this ride get?

This was a fun romantic story.",3,"[-3.58112357527535, -2.3319088495848996, -1.4507556698460395, -0.9918097646230114, -0.8671025577632395]",-0.8671025577632395
2321,I loved this book. I only wish I would have know that there was a cliffhanger at the end. I still would have bought it but I would have waited to read it till the next in the series was out.,4,"[-2.6385024510852433, -1.1767677029280363, -0.8671245150940485, -0.9961058551700069, -1.0764834366784264]",-0.8671245150940485
793,"This novel explores the vulnerable imagination of thirteen-year-old girls still clinging to innocence but on the verge of the knowledge the world bestows, stripping away the fragile cocoon of childhood, where magic is still possible, but demons lurk in the darkness. Best friends and neighbors, Lizzie Hood and Evie Verver share everything until the summer before high school in their Midwestern suburban community when Evie disappears. Refusing to relinquish Evie to the terrors that the adults have already assumed, Lizzie clings to hope, drawn to Evie's family and the unfolding emotional drama of a handsome, loving father, a goddess-like older sister and a ghostly mother, even more insubstantial since Evie's disappearance. Lizzie desperately wants to help as she slides smoothly into Evie's environment, dredging up memories, searching for clues the police might have missed. A girl in crisis who cannot find traction in her own fatherless home, Lizzie is lost without Evie- and the family that has welcomed her throughout childhood.

While Abbott captures the intimacy of friendship and the often unreliable impulses of young girls' hearts, the beat of disquiet thrums, secrets bloom in the dark and emotions collide even before Evie's disappearance. The shining family, repository of Lizzie's happiest memories, shatters more the further she is drawn into an emotional vortex beyond her ken, both rapturous and vulnerable as her discoveries aid the search for Evie. This novel bridges the chasm between childhood and reality, Lizzie vaguely conscious of what she knows but cannot bear to acknowledge. This tough novel is filled with horrors, perhaps too slight to bear the weight of its terrible revelations, the truths that fill the shadowy places of the Verver's home. Vacillating between seduction and brutal frankness, Abbott holds a mirror up to society's faade, Sleeping Beauty staring into the eyes of evil, poison apple staining her lips. Luan Gaines/2011.",3,"[-3.168676729121391, -1.78555388994254, -1.2087950795387346, -1.0308977371822303, -0.867441752283233]",-0.867441752283233
6858,"Drake sees Mandy/Mandissa, and he wants her. He stalks her relentlessly. And he finds something she cherishes, he uses it to get her.

I would have liked to know more about Drake, and how he was connected to the criminal underworld. I couldn't connect him being a photographer who dresses like a biker that lives in a mansion, to somebody that is feared/respected in the hood.

I also would've liked to know more about Mandissa's background.

 The book needed a little editing. Some words and punctuation used incorrectly.

Overall a decent read. A romance where tow people fall in love in an unconventional way, and for the wrong reasons. But they fulfill each other's needs. At least Drake said he would be faithful, which is more than we can say about ""light"" romance stories.",2,"[-3.9963832204706895, -1.1610946031137632, -0.867516619510945, -0.9656745691104187, -1.8326326524617826]",-0.867516619510945
4990,Love a bad boy story I was so glad it ended the way I hoped and that things worked out,4,"[-2.5360747916386064, -1.2873699892919797, -1.1237292016144116, -1.035301766990816, -0.867815190099886]",-0.867815190099886
7980,What a great third novel in this series!  The plot is absolutely marvelous...who would have ever figured??  Bill Travis is a great protagonist.  George Wier does a great job with building the suspense and keeping the reader wanting more.,4,"[-4.22772597224767, -2.646601547184818, -0.867819166774972, -0.991790349801388, -1.2175414725723985]",-0.867819166774972
7593,"easy to set up, nice sound, a little hard to mate my cable box remote to vizios remote, but I finally got volume up, down and mute to work.",4,"[-1.8371008734302703, -1.9112893654685705, -1.4203372810666792, -1.0829001871388195, -0.8680996628145943]",-0.8680996628145943
