,X_sentences,Y,Y_decision,Y_confidence
2143,"Yea, but Martinez came in after Higgins.  Higgins had the program for 2 years (I think) after Miano.",0,-5.058539161293229,5.058539161293229
3651,"Volunteering with groups that help people, such as food banks, soup kitchens, youth outreach, but mostly in how we live our daily lives. The biggest impact will be by people who actually live in the community and personally interact with their neighbors. Not sure how this can be done on a ""church"" level, but perhaps the church can promote the interaction. It has to be on a basic level, becoming friends with people and getting to know them.",0,-4.5459131427070245,4.5459131427070245
3720,"Marty, the Roman Catholic Liturgy already assigns many parts of the Eucharistic prayer as 'people's parts'. Gloria. Creed. Confession. Our Father. Various responses.

We can assign more if we wish to. The more that people actually participate, the more they are directly involved.",0,-4.522899988352539,4.522899988352539
2134,Thank you for all you've accomplished and the lives you have positively impacted.  May you have continued successes.  It was truly a pleasure working with you throughout the years.  Darryl,0,-4.384229766012283,4.384229766012283
291,"Great news, thanks to all involved who cared and helped!",0,-4.381426580612601,4.381426580612601
799,"Trid - you write ""We are no nearer Church Unity now than we were at the time of Trent"" - that is demonstrably not true. For 50 years there has been active dialogue between Rome and the Anglican Communion, the Lutherans and the particular churches that comprise Eastern Orthodoxy. Much progress has been heralded in joint declarations on salvation, justification and a number of other issues that Christians had fought bitterly over for centuries. It seems that the one truly insurmountable issue is the role of the papacy itself, especially in light of the declaration of infallibility. Our separated brethren all reject that 19th century innovation.",0,-4.343723820798353,4.343723820798353
2940,Is this a contingency case or is there a place someone can contribute to the cause?,0,-4.341103092838013,4.341103092838013
662,"""Criteria and rules for subsequent RPZs will vary, Frysztacki said.""
This sounds like an invitation to court.",0,-4.311309395968704,4.311309395968704
2412,"For those of you who would like to pursue a fine theological exposition of the basis in dogmatic theology for the concept ""solidarity,"" I'd recommend THE VISION OF CATHOLIC SOCIAL THOUGHT: THE VIRTUE OF SOLIDARITY AND THE PRAXIS OF HUMAN RIGHTS by Meghan J. Clark published by Fortress Press. MSW himself wrote a review of this book in the Feb. 8, 2015 edition of the NCR. Clark herself has an abbreviated article on ""solidarity"" in the Sept. 10, 2014 edition of the NCR, and Robert Christian has a fine article on the subject in CRUX, Oct. 15, 2014.",0,-4.268305585381965,4.268305585381965
163,"This incredibly disgusting, repugnant example of a malignant narcissist and mentally deranged sociopath is no leader. The fool will never be anything but an empty, shell of a wannabe president and monumental national embarrassment. His fans must be very pleased at his latest ugly, mindless outburst.",1,4.232507600559397,4.232507600559397
3351,"I'm a little taken aback by the premise of the perceived need to be scientifically valid in prayer. It would be better to focus on Christ's message to us. For instance, what is the relevance of whether our existence was created in seven days or billions of years? As far as Christ's message to us, I say ""none"". However, I will add one caveat, knowledge of the psychological and social sciences should NEVER conflict with church interpretations of Christ's message. On this point lies the problem of the church speaking to modern Christians.  

In light of this, one could interpret this effort of scientific relevance as a red herring.",0,-4.172930446687791,4.172930446687791
2167,A big heartfelt thank you to all the grandparents who stepped-up to raise these children to be healthy individuals.,0,-4.116071774342997,4.116071774342997
3949,"Actually academic/research merit is fairly easy to gauge - number of refereed papers published, quality/rank of journal publishing them, the number of times the paper is referenced by other papers, number and size of research grants obtained, number of grad students supervised etc.",0,-4.066017402755418,4.066017402755418
520,5% is high and I applaud the gradual increase.  But my fear is that these increases may trigger the next recession/depression with loss of consumer spending or borrowing.,0,-3.9871786041379647,3.9871786041379647
80,You are delusional because no one can be that stupid.,1,3.9328328435445874,3.9328328435445874
3028,The Gospels record that Jesus always clarified His parables to His disciples and Apostles. Cite one example where He was ambiguous to them.,0,-3.9292778785481524,3.9292778785481524
3680,"I don't usually roll through all the posts, but I wanted to see if anyone recognized that much of what is mentioned is what 'compelled' Vatican II to acknowledge the presence of the laity who had for decades - or more - simply looked at the back of the priest, who whispered in Latin , in a building that was designed for visual impact not --- acoustics. There was a massive pipe organ that drowned out everything from the back pew to the high altar. It was more important to see the priest during the homily than to hear him. The rosary people pressed on regardless through to the final amen.

Enter...Vatican II, Liturgical reform, Mass in vernacular, facing the assembly... but no one can really remedy the church structures/buildings that were never designed for -- full active conscious participation in the liturgy and have merely been 'adapted' to that purpose. New constructions take that in a bit more.  
I waited to see if someone would recognize Vatican II factor.",0,-3.918662946415398,3.918662946415398
3520,"Ah yes, ""a number of parents who do not like the test or the stress it creates in their households"".

This sentiment seems to be driving how & what the schools teach our kids these days.  Don't want to unduly stress any of our kids with anything remotely challenging.  We'll just encourage them to pursue their passions to be YouTube stars and eSports athletes.

Good thing the feds just announced new immigration plans so we can import people with the necessary skills to fill the demands of our growing tech and skilled trades industries.

Wynne's government wants ""to make sure students have enough of the foundational skills that incorporate problem solving, critical thinking and creativity that are needed for a changing economy"".  Perhaps a solid foundation of reading, writing, and math would be a good place to start.",0,-3.9003034403743015,3.9003034403743015
1040,"Robert Bourassa, in his 1985 election platform, outlined five conditions 
that would have to be met for Québec to ""sign on"" to the constitution;
(1) recognition of Québec's distinct character 
(as primarily Catholic and French-speaking/ ok, done in 2006;
the House of Commons of Canada passed a motion recognizing ""Québécois as a NATION within a united Canada.""
(2) a veto for Québec in Constitutional matters;
(3) input by Québec into the appointment of Supreme Court justices;
(4) entrenchment of Québec's role in immigration;
(5) a limit on the Federal spending power;
Québec Liberal Premier Robert Bourassa considered the demands practical, as all elements of the conditions had previously been offered by the Federal government to Québec on different occasions.",0,-3.8950293934856557,3.8950293934856557
1531,"To Branko and Co, this is wonderful news and I wish you all the best in your endeavours - this country is crying out for more top-notch investigative journalism, so I for one will be holding supporting your work as best I can on my own limited means.

Best of luck for the future, Scorpios!!",0,-3.893693664876383,3.893693664876383
1298,"Reluctantly gave up running recently because of lower back issues. So, now doing the gym and long walks on alternate days. I find this article to be right on!",0,-3.885563863211645,3.885563863211645
2414,"I believe they, and you, need to reread it until you truly understand it...without inserting, changing, or misinterpreting words, clauses or meaning to suit your needs....",0,-3.8718802586441,3.8718802586441
288,"Another great article by Mr. Oppegard.  However, I wish you had kept National Politics out of it as it just raises the emotional level of comment in a non-productive way.  Your comment about some our less than talented Police Commissioners: ""They were entrusted to do public good, and to represent us first, as any benevolent citizen might. They were not put in place to bury misdeeds in the sugarcane fields."" certainly highlights the inability of the public to learn the truth here.  ""Transparency"" is still a dirty word in Hawaii.  Hopefully Commissioners Sheehan and Levinson will stick it out until they can be joined by individuals of similar experience, quality, and integrity.  By the way, where can one obtain a copy of Officer Santiago's public testimony?",0,-3.866479183432813,3.866479183432813
