,X_sentences,Y,Y_decision,Y_confidence
70,You are delusional because no one can be that stupid.,1,4.772413889270997,4.772413889270997
73,"Trump is a vacuous idiot.
And a traitor.",1,4.477580247887403,4.477580247887403
4,"That's it, boast about your stupidity.",1,4.4479559057905504,4.4479559057905504
257,"This is absurd and beyond insane. His parents and supporters encouraged him and Islam brainwashed him to be a killer.  They must pay!  The Cdn taxpayers have nothing to do with his problems, so why are they always paying for the ""stupid white people"" lack of common sense.",1,4.2957347425400965,4.2957347425400965
174,Stupid is as stupid does.,1,4.153419010399048,4.153419010399048
203,What is racist about calling someone what they are? Black people love to play the victim. It's pathetic.,1,4.14184455202628,4.14184455202628
2179,"Take your hate somewhere else, seriously.",1,3.9633518684012254,3.9633518684012254
106,"Yep, it's the same 5  disgusting people making comments. Jesus, you RG trolls are disgusting.",1,3.9248132944297125,3.9248132944297125
50,"Trump is a racist and he's sure of it.
He's a white supremacist and an admitted eugenicist.
There' no doubt he knows he's a racist, he learned it at his KKK daddy's knee.
He's disgusting and anyone who supports him is disgusting.",1,3.887608571280999,3.887608571280999
78,Throwing up stupid straw men is the idiotic part of this. Take it back to the Sun. You aren't making any sense.,1,3.827454769211369,3.827454769211369
2627,"Dude!  Ssssh!  You tryin' to upset Trumpy the Clown's banana-boat, or what?  He needs immigrants to whip-up his lynch-mob supporters!

Eh--he's still got Muslims to scapegoat.  B-b-but hey!  That's me!

Hmm...reminds me of a joke I told a Mexican coworker shortly after 911: ""Now they'll ignore you at the checkpoints and roust me instead.""",1,3.811000987301028,3.811000987301028
1536,The preceding paragraph belongs in the National Enquirer along with the stories of Elvis Presley being alive and well and living in Buffalo.,0,-3.7512975604050083,3.7512975604050083
3468,Thanks for confirming my thesis!,0,-3.749466890223213,3.749466890223213
1077,"And the Fathers of the Council of Trent remind us:

""And whereas such is the nature of man, that, without external helps, he cannot easily be raised to the meditation of divine things; therefore has holy Mother Church instituted certain rites, to wit that certain things be pronounced in the mass in a low, and others in a louder, tone. She has likewise employed ceremonies, such as mystic benedictions, lights, incense, vestments, and many other things of this kind, derived from an apostolical discipline and tradition, whereby both the majesty of so great a sacrifice might be recommended, and the minds of the faithful be excited, by those visible signs of religion and piety, to the contemplation of those most sublime things which are hidden in this sacrifice.""

Now, if TWO Church Councils take pains to remind us that the sights, sounds, and smells matter in teaching us the Catholic Faith at mass, we ought to pay attention.",0,-3.6910541893232724,3.6910541893232724
173,Niggers are useless worldwide.  Low IQ.  Failed.  See Africa and everywhere else the live!,1,3.654938305997263,3.654938305997263
71,"just because a sleezeball man is being called out doesn't mean men are being hated in general by the poster, persecuted or picked on.  Put your big boy pants on and quit being a whiney bitch.",1,3.6465475811009056,3.6465475811009056
1046,"Inna lillahi wa inna ilayhi raji'uun--To God we belong, and to Him we return.",0,-3.646365784005164,3.646365784005164
231,What a sick thing to say. You're a fkng racist.,1,3.620246051674012,3.620246051674012
3487,"The ""potential"" younger ticket buyers aren't especially interested in the Bach Fest, whether played by smaller ensembles on period instruments or not. Is it just possible that they grew up in school systems that had cut, either entirely or to the bone, music and other arts programs, so weren't exposed to this music in any form?
Also, if the Bach Fest isn't packing in the crowds, wouldn't it be prudent to acknowledge that it's biggest years are past, and scale it back to a more sustainable model? Oh, but there's that UO prestige thing to consider...",0,-3.6194406071010414,3.6194406071010414
3849,"Prolific sexual predator? Thus far the actual charges that have come to light are he ""ogled"" one woman and called another a blond. Your entire post is hate filled nonsense that completely ignores the FACT that thus far nothing but accusations have arisen. 
I suspect that you, like most liberals do not hate him for what he did, but rather for he said. Hate of all things conservative to the exclusion of all else.",1,3.604186926139858,3.604186926139858
2580,"We are practiced in a 'religious' faith that is received from top-down -- not so much a faith that is conscience-based, compelled by truth-sense, authentically people-owned and welling from the ground-up.
What should happen is for conscience to well-up from the people who are practiced in faith/hope/ love: faith that is grounded in understanding the authentic connectedness of all life; hope that is justified in authentically informed consciousness of life's universal relatedness; and love that is solidly grounded in the sense of mutual and personal obligation to one another and all other;
except for these, people-based faith, hope and love, chaos prevails. It's for institutions, churches included, to recognize and authenticate people in faith/hope/love, communication/consciousness/conscience - the trinitarian dynamic of godlikeness. In this endeavor, churches must be of one mind - as to the oneness-thinking of churches, there's a long way to go! what hurts to say, but is true.",0,-3.5620205274587433,3.5620205274587433
0,"Why is this black racist crap still on the G&M website?

I stopped talking to black people long ago because I was afraid for my life!!!!!
Since 80%-90% of all crime is by black people it kinda makes sense doesn't it.
Oh wait thats profiling or is it driving while black? 
I don't know you LEFTIST MARXISTS and  BLM nutjobs change the names so fast no one can keep up.
So what do we do when the facts speak like this?
Wash it all away by letting identity Marxists spew their racist hatred of white people?
I think not.
So because you commit most of the crimes in the world why the why the F would we give you the time of day?
Clean up your sh*t first. 
You people are the problem...
Own it",1,3.5560054177165727,3.5560054177165727
260,"Also black-on-black ... no racial component to exploit. Liberals are sad, pathetic and utterly predictable.",1,3.5352652895072194,3.5352652895072194
66,"Ignorance, stupidity???",1,3.517119652861996,3.517119652861996
216,"Trump haters are stark raving mad. Just read some of the MSM websites where most of the hateful liberal nut jobs congregate to get a general idea. 
CNN just fired some female comedian she thought she was being very funny doing what she did.  Anderson Cooper wasn't laughing but obviously she was catering to the Trump haters that follow her sick and demented comedy style.  CNN fired her for good reason the Trump hating propaganda on the MSM has escalated out of control.   Somehow the liberal wack jobs in the media think this is all ok. Trump haters are stark raving nuts and they show their true colors on the MSM everyday. No rational thought coming from Incognito Trump haters, just daily poison.",1,3.4947843794938422,3.4947843794938422
131,"I hate Muslim terrorists and the psychotic Muslims in ISIS.
Is that allowed in your politically correct version of reality?",1,3.48277970372135,3.48277970372135
1386,"I suspect the impulse to diverge from Rome and follow what a group sees as the ""right path"" runs just as strong on either end of the spectrum.  To be ""successful"" requires money, which requires a laity.  

This is one of those areas where I think the loss of trust in church leadership has made the church not only more vulnerable, but would seem to demand more transparency and dialog within the church.  I suspect this won't be the only ""ad limina"" visit in the next few years where this topic arises.",0,-3.4744031069709487,3.4744031069709487
