,X_sentences,Y,Y_decision,Y_confidence
1119,Not only an idiot but a gay hating sadistic blubbering idiot who pissed in his pants when captured and begged for his worthless life. What a role model.,1,5.6005179597178465,5.6005179597178465
2559,"another mental midget equates trump to Hitler, and therein these mental midgets belittle what Hitler did. These mental midgets absolutely disgust and sicken me. It takes a sick demented person to equate a loud mouth jerk getting sucker punched after begging for it, with the genocide of Jews. They have no shame, but then again, they have no intelligence either.",1,4.829572161115458,4.829572161115458
1987,"I live in East TN near the Great Smoky Mtns Nat Park and people are stupid here too.  Last year a ranger had to intervene in Cade's Cove where a woman was found smearing strawberry jam on her nine year old son's face and pushing him towards a black bear because she wanted a picture of the bear licking the jam from her son's face.  You can educate the ignorant, medicate the mentally ill, but you cannot fix stupid.",1,4.67300985893598,4.67300985893598
1678,"This incredibly disgusting, repugnant example of a malignant narcissist and mentally deranged sociopath is no leader. The fool will never be anything but an empty, shell of a wannabe president and monumental national embarrassment. His fans must be very pleased at his latest ugly, mindless outburst.",1,4.66393152031239,4.66393152031239
262,Shut the fuck up you stupid bitch,1,4.541664950548537,4.541664950548537
11,"That's it, boast about your stupidity.",1,4.526694883890862,4.526694883890862
21216,"Yea, but Martinez came in after Higgins.  Higgins had the program for 2 years (I think) after Miano.",0,-4.451899305020205,4.451899305020205
4663,"I understand about tendencies and differing personalities, but as someone who has been a teacher for a good part of her life (both before and after law school) and someone who now makes a living trying to persuade others, it's really hard for me to live with the idea that we are hard-wired to have specific views and cannot change.  
I want to believe that when we listen to each other and exchange ideas, that it makes a difference......",0,-4.348433908926196,4.348433908926196
929,"Trump is a vacuous idiot.
And a traitor.",1,4.333924007278224,4.333924007278224
2387,"Trump is a vacuous idiot.
And a traitor.",1,4.333924007278224,4.333924007278224
36362,"Volunteering with groups that help people, such as food banks, soup kitchens, youth outreach, but mostly in how we live our daily lives. The biggest impact will be by people who actually live in the community and personally interact with their neighbors. Not sure how this can be done on a ""church"" level, but perhaps the church can promote the interaction. It has to be on a basic level, becoming friends with people and getting to know them.",0,-4.304440339086607,4.304440339086607
8396,"Are you factoring for differences in constituency (population mainly) or levels and numbers of commitments/obligations?  For example, was there any obligation to investigate/market a gas pipeline back in 1980?",0,-4.295531869267898,4.295531869267898
627,"Agreed. I wouldn't call Trump an idiot - just an embarrassingly uninformed, ignorant, inarticulate, bumbling nincompoop. POTUS, in its first 100 days, is fast on its way to losing all credibility.",1,4.2839124168492395,4.2839124168492395
33616,"What I found out when I started to attend a protestant bible study in college was that I knew a lot more of the ""integrative message"" of Scripture than most of my bible memorizing protestant friends.

I may not have been able to impress myself or others with verse/verbatim.

But I was less prone to confusion when one protestant friend tried to one up another protestant friend with a proof text.

Instead I fell back on my faith and on my constant exposure to Scripture through the Holy Mass, and was able to offer a more integrative scriptural answer to one of the points of the Bible study, even though I couldn't quote chapter/verse.

Instead I would say, as an example...""doesn't it also say somewhere in the NT that we should love God with all our heart, soul, mind, and strength""?

It was only later on that I took up regular personal Scripture reading, and that too has been a huge help.  5 minutes a day.    

5 minutes a day, one can go through slowly the whole of the NT each year.",0,-4.233981813320628,4.233981813320628
15103,"Authenticity, whether of Church (theology) or State (politics), is premised in the same universal truth, the 'continuity grounding of life in mutuality, complementarity and subsidiarity'.  http://www.secondenlightenment.org/divineinstance.pdf",0,-4.210519934970781,4.210519934970781
