,X_sentences,Y,Y_decision,Y_confidence
17,"Undoubtedly, Canada is emerging country where a number of industries but less focus on R&D. It is not good for Canada at all. according to my point of view, the principle reason is private segment is not taking dynamic part to make relations with different nations or as such, they are not extending their business, they are simply juggling with the possess thoughts inside the nation. There is a need to burn through cash on research and how they can manage others nations as far as business. Organizations ought to build up their own thoughts rather getting it from other nation.The organization ought to in addition be nearly prepared for spending enough cash on Creative work with the target that Canada can in like way have their own particular improvement and considerations to collaborate. Thus more openings for work can be passed on and it can redesign the economy of the Canada in addition. So there is a urgent need to look over for this issue as Canada is surrendered in this field.",0,-7.220694391261937,7.220694391261937
2,Don't worry...at the next legislative session the unions will force their bought-and-paid-for piggy politicians to rescind the law.,1,-7.197718377687571,7.197718377687571
12,"Too funny.

No little fella, it is not.

A 22 fold increase over 40 years equates to an approximately 8% growth rate.

A six fold increase over 20 years equates to a greater than 9% annual growth rate.

You sure are clever. By the way, the obvious flaw in your arithmetic comparison  is so obvious, a smart 4th grader should be able to figure it out. I'll leave it as a little puzzle for you. Genius.

Regardless for the record, even with a drop in the annual increase of the Muslim population to 7%, in 60 years that translates to approximately 60 million people. Let's take 2/3 of that and say 45 million.

As I stated, and as is exactly true, without a change in demographic trends, and unless muslims in Canada suddenly catch this secularism trend you're all excited about, Canadians will be regularly hearing the call of the muezzin within 60 years.",0,-6.720211428351414,6.720211428351414
9,"I would never live there.  I know people should know better than move to such a place, but they don't, and real estate companies and developers continue to get away with not disclosing the risks.  Erie is a lesson for every community about how dangerous and poorly regulated fracking is in Colorado and how little our agencies care about its toxic impacts.  That's why the Post should stop ignoring the terrible situation there and cover this meeting.",0,-6.636909954794009,6.636909954794009
4,"Ever since I read this (and that instance when a gay cafe owner drove away Christians) I told my gay friend who also happens to plan a destination wedding that should any wedding professional deny him of the services, to simply take his business elsewhere. There are wedding marketplaces such as IBride.com that has suppliers in hundreds of places so he's bound to find someone.Over the next week, it became apparent the issue was far more than just the cake.",0,-6.630160889049574,6.630160889049574
16,"They could be obtaining parade permits to engage in a peaceful protest march down the main street of Denver or Oakland or Green Bay or Dallas, ... and you would ignore them.
Because they are rich black men who don't know how good they have it.",1,-6.266242113932468,6.266242113932468
20,"Sorry. I started it, innocently enough. The issues are indeed serious. What Cardinal Cupich is advising his priests is good common sense and will protect immigrants (and others) from overly aggressive ICE staff. Some might prefer a stronger position of providing shelter against even authorities with a warrant.",0,-5.950818034079472,5.950818034079472
24,You're conveniently forgetting Benghazi.,0,-5.876848228990339,5.876848228990339
21,"The liberal ""politically correct"" ethos is drowning out even Muslims that want to help and condemn this type of brutal violence by their most radical flanks --I think they call this irony. No law abiding, responsible Muslim citizen wants their children involved with these insidious terrorist groups; no more than white parents want their kids in neo-Nazi gangs, or black parents want their kids hanging around with the Bloods and Crips. Let Muslims help by speaking out and identifying these radical elements within their community, so let's please not sacrifice more innocent blood in the name of politeness and pretend that we don't see any differences in our multicultural societies.  The West must help reformist moderate Muslims reform Islam, this is one of the most important issues of our time.",1,-5.824250209244417,5.824250209244417
30,"Dunleavy is obviously driven by the ""Onward Christian Soldiers"" mantra as he relentlessly imposes his ideology upon society.  Apparently the concept of government overreach does not apply to him or his ilk.  Oh those theocrats...",0,-5.755842611372179,5.755842611372179
