,X_sentences,Y,Y_decision,Y_confidence
233,"“Crying racism has become a knee jerk reaction, with blacks and libs.”
You are a dumb and rude person. 

There is no way you can prove your idiotic statement. You base your stupid argument on that very stupid statement.

Grow up.",1,4.653401929377055,4.653401929377055
20,Shut the fuck up you stupid bitch,1,4.583897790942551,4.583897790942551
142,Trump is one stupid man,1,4.552493365399372,4.552493365399372
217,"Why are rednecks such ignorant morons?  Any idiot who goes and decides to take it in their own hands, violently, will end up shot violently like the fool that they are and then really cause their family financial problems. 

I'm sorry but just because Clinton supporters don't walk around chanting her name & acting ignorant doesn't mean they don't exist, they just aren't going all loud & idiotic like trump supporters. ""Literally looking like something out of ferguson, so much for the bs ideal that white people don't riot"" 

I hope they aren't this dumb come nov 8th because I'm sorry but he's going to lose.  The truth is that the majority of trump supporters can't vote because they're felons, haven't registered and/or don't believe they should have too, or are too small a # to win an election.  Too many influential people are voting for Clinton and their followers are voting along with them. That's reality.  I'm not a fan of either of these clowns but at this rate even I'd let her win.",1,4.360209594649239,4.360209594649239
152,Trump would call Dumbowski an ugly pig and a nasty woman.,1,4.279910325349176,4.279910325349176
1715,Worst hate crime against whites.,1,4.176703191488288,4.176703191488288
3370,"What I found out when I started to attend a protestant bible study in college was that I knew a lot more of the ""integrative message"" of Scripture than most of my bible memorizing protestant friends.

I may not have been able to impress myself or others with verse/verbatim.

But I was less prone to confusion when one protestant friend tried to one up another protestant friend with a proof text.

Instead I fell back on my faith and on my constant exposure to Scripture through the Holy Mass, and was able to offer a more integrative scriptural answer to one of the points of the Bible study, even though I couldn't quote chapter/verse.

Instead I would say, as an example...""doesn't it also say somewhere in the NT that we should love God with all our heart, soul, mind, and strength""?

It was only later on that I took up regular personal Scripture reading, and that too has been a huge help.  5 minutes a day.    

5 minutes a day, one can go through slowly the whole of the NT each year.",0,-4.1066264086505,4.1066264086505
126,"Trump is definitely a worthless stain on America.
He's definitely a sick, fascist, white supremacist traitor.",1,4.075824370541888,4.075824370541888
269,"""It is truly mind-boggling. And to try and understand the mentality of those voters who put these people in office......auwe!""

Millions of us said the same thing about the absolute failure those like you voted into office TWICE! YOU elected a unskilled, moronic racist on the pretense that he was 'black' NOT because he had ANY experience at doing anything of value. He had never even had a real job! So slamming Trump for your bogus reasons kinda makes YOU and your sad buddies look like total fools...  Surprise, surprise..",1,3.9293554017731065,3.9293554017731065
3635,"Volunteering with groups that help people, such as food banks, soup kitchens, youth outreach, but mostly in how we live our daily lives. The biggest impact will be by people who actually live in the community and personally interact with their neighbors. Not sure how this can be done on a ""church"" level, but perhaps the church can promote the interaction. It has to be on a basic level, becoming friends with people and getting to know them.",0,-3.8952688861134117,3.8952688861134117
3486,Thanks for confirming my thesis!,0,-3.748695846395523,3.748695846395523
3622,Wonder what her Christmas message sounds like. Did she record it before the cold?,0,-3.69490317693357,3.69490317693357
