,X_sentences,Y,Y_decision,Y_confidence
4271,I lost interest in it.,0,"[4.1864657734181545, 3.019404853261916, -0.8101478730044126, -1.090587595511164, -2.346541744493292]",4.1864657734181545
3672,"ok, look I'm sorry but this story did absolutely nothing for me whatsoever .... the characters had no substance, some-one else called it 'lame' and I'd agree with that entirely",1,"[1.2185369455405413, 3.8016774372585402, -0.5648968376191856, -1.0745103520400399, -2.789466684933526]",3.8016774372585402
894,Not a good book. Very boring. Implausible plot. Very disappointing compared to other books from this author. What happened?,1,"[0.5675574837755275, 3.5873329142127925, -0.49573955161947625, -1.0584245944235158, -2.860235530690094]",3.5873329142127925
5437,"There is nothing terrible about this book! So please don't get the wrong idea. This book just was not for me. I could not get into it no matter how hard I tried. I normally read between 100 - 150 pages a day (sometimes more) and it took me 4 days to get to page 25! I thought the book cover was real cute and the storyline sounded great. I just couldn't get a feel for the characters and it seemed a little scattered to me.

Just in the 50 pages I did read the one thing I did like was her strange addiction to Jelly Bellies and her talk about the different flavors. This was cute and fun.

  ""What's your favorite flavor?""
  Thinks he's connected with me does he? ""Tossup between coconut and margarita.""
  ""I like margarita, but you can keep the coconut - tastes like soap.""

  I know! right???? Thats exactly why I do not like coconut! It reminds me of suntan oil. While I like the smell of suntan oil, I do not want to eat it!

This book got great reviews from... well from everybody else! So I guess its just me!
So obviously don't listen to my review - go out and get your own copy!",1,"[0.5280581913205276, 2.86502646779374, -1.240670901259683, -1.0857996076473222, -1.1380783676242996]",2.86502646779374
7385,"My memories of great songs, this record added to the collection! It got here so fast to!!! Thanks for the great summer boost!! ;)",4,"[-4.766084665393969, -5.609994242879587, -3.071320267159363, -1.1283667821070034, 2.8546933645335444]",2.8546933645335444
1555,Very inspiring to keep you uplifted through each day!! I found this book rich with wisdom and peace from the Lord.,4,"[-7.115416783038607, -6.21275925794102, -3.3985301587716217, -1.045503962456323, 2.8335801193953936]",2.8335801193953936
2326,Another Beautiful heartfelt read from this Author! This book was so touching! I absolutely loved the characters! Definitely don't pass this book up! It's a Wonderful read!,4,"[-7.165936348597935, -4.668425897996801, -3.357032213879795, -1.092143213084941, 2.825353900424654]",2.825353900424654
8979,Can not write a review because I did not finish the book. Could not get into either of the main characters. Believe it was because the book is only 164 pages and it was trying to cover too much.,1,"[2.2580614575377798, 2.821568275327115, -1.2569460266748385, -1.1343633787461256, -1.4829016884392063]",2.821568275327115
8909,"I tried. I really tried. This book was a little rough for me. It wasn't really my type of book, but I stuck with it. Kept going. Then at 87 percent it just got so crazy, I gave up. I mean.... what?????",1,"[2.5139839523235468, 2.7603152446317374, -1.4081697992786997, -1.1276784167133016, -0.8590296115852437]",2.7603152446317374
6862,"Omg! (OMFG LOL) love this series! I look for new ones, and own them all! I love this trio and love how they come together with trust and strength and commitment!  Love them! Cant wait for more!",4,"[-7.376775297653921, -5.938919196790175, -3.0592331065808787, -1.05541269355841, 2.724024952119318]",2.724024952119318
